"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1319718,280901,1603118,323405,0.212849260220744,0.201734993930578,0.207292127075661
"R",7148864,1397874,8025689,1609388,0.195537920430435,0.200529574470179,0.198033747450307
"T",8468582,1678775,9628807,1932793,0.198235666844815,0.200730266999847,0.199482966922331
