Counts-435,Counts-436,Counts-435,Counts-436
360,349,327,307
242,239,342,278
271,223,330,264
330,181,287,274
297,176,302,272
371,188,282,226
208,257,200,271
236,249,326,206
288,213,281,234
365,249,264,325
278,202,262,254
315,208,334,280
368,198,355,223
343,172,306,247
278,183,333,307
389,225,268,290
312,195,328,305
328,299,274,227
371,245,341,222
354,224,234,315
294,241,357,257
349,232,331,299
375,200,318,300
395,235,341,321
387,275,296,284
304,187,311,340
360,230,289,243
228,201,300,286
407,249,257,267
339,293,339,239
371,228,293,219
352,240,321,249
406,265,292,257
393,236,336,237
357,222,398,227
300,234,356,264
396,328,313,315
375,268,318,191
263,208,363,264
328,239,316,280
306,250,322,233
327,247,355,275
267,237,388,310
338,245,424,312
347,237,368,343
426,292,367,245
308,239,328,257
327,281,336,304
325,261,326,235
311,211,353,281
360,238,389,261
370,260,418,330
424,243,336,298
370,180,284,275
277,242,403,273
262,211,367,271
319,214,290,288
404,167,309,306
318,199,317,246
283,311,378,267
402,270,427,295
299,256,422,357
294,236,317,229
334,218,379,289
280,208,309,252
340,259,304,278
405,307,334,180
274,295,337,274
427,328,405,272
393,285,353,286
434,198,272,298
318,228,340,296
297,232,279,362
304,264,344,249
271,240,262,305
338,246,294,235
361,241,354,280
338,251,337,341
252,174,315,327
234,282,355,262
276,251,321,276
294,279,275,227
293,285,385,295
326,204,282,289
353,244,313,265
257,243,306,279
249,238,297,278
299,187,236,269
289,298,334,288
215,248,362,302
287,267,251,295
271,243,233,293
281,197,269,299
264,238,252,293
321,249,213,316
270,185,302,258
298,227,344,218
285,285,264,264
257,243,288,253
343,311,357,272
233,186,283,306
239,276,334,310
273,205,316,255
274,263,304,261
300,227,283,260
263,358,338,291
350,277,330,307
260,265,263,302
319,273,257,225
331,308,286,326
304,316,334,401
285,310,310,333
352,226,252,279
352,262,329,260
323,348,212,289
299,277,314,275
351,304,270,318
305,296,271,373
262,322,330,278
255,277,341,314
324,325,272,267
279,277,365,306
311,221,288,388
324,308,289,273
312,269,270,216
349,239,323,289
276,231,292,201
252,186,244,270
276,177,352,330
305,203,318,305
244,284,244,326
272,209,291,227
268,231,295,197
352,237,316,222
282,184,389,217
302,200,325,203
289,337,281,264
275,201,322,246
315,194,304,192
267,249,296,245
289,231,307,221
301,220,338,258
278,213,309,317
307,226,304,226
399,264,312,304
334,234,381,304
282,216,235,316
297,264,317,254
289,214,255,324
319,237,262,280
305,246,341,277
415,242,382,347
268,269,349,276
346,283,338,294
337,278,318,253
319,291,353,356
291,285,377,317
310,298,313,388
343,317,244,361
345,285,349,290
328,318,335,293
318,357,362,345
354,355,351,257
381,277,339,375
344,325,382,441
435,287,435,368
400,274,339,316
284,323,386,321
369,298,364,366
341,303,352,404
289,338,405,395
341,343,419,360
453,290,366,353
332,338,437,422
361,335,366,393
358,245,311,363
326,296,407,237
446,320,357,303
333,321,373,402
316,367,432,318
326,294,500,347
354,328,408,349
337,343,331,372
355,336,306,275
330,280,410,306
329,288,302,279
352,233,420,278
321,342,377,302
316,258,269,246
366,247,320,314
297,262,334,271
334,306,289,271
317,294,405,247
302,264,409,382
385,247,307,336
316,364,369,263
374,315,425,270
305,294,416,339
394,393,440,392
356,396,450,305
396,381,417,452
420,364,474,404
374,484,442,353
468,491,448,489
486,449,570,408
418,368,491,436
481,452,480,446
500,446,425,419
443,501,499,503
501,371,427,390
395,439,522,497
406,422,455,436
442,528,418,411
429,472,470,448
482,315,427,333
384,412,421,347
368,354,429,358
346,390,361,413
367,319,341,425
368,340,343,345
327,311,336,331
297,355,308,370
307,442,394,325
304,293,365,334
297,224,313,289
312,254,349,277
248,313,238,321
213,321,267,317
375,235,222,320
312,267,314,219
178,294,282,338
233,311,249,263
287,304,268,242
271,363,276,277
326,249,267,262
258,274,300,274
289,306,303,286
320,325,299,273
300,418,324,289
290,283,274,364
355,267,367,257
275,395,360,319
323,273,299,302
330,358,375,306
295,344,349,316
254,383,411,434
382,406,370,355
394,445,352,378
389,386,363,423
381,344,383,442
349,430,359,396
366,522,421,434
401,484,445,473
340,513,385,488
412,487,416,464
472,429,453,423
480,391,409,524
474,441,369,447
416,529,363,431
515,440,449,440
303,429,331,478
345,392,301,381
421,281,453,448
436,399,357,462
442,409,472,373
426,463,324,377
411,396,440,334
525,329,364,341
401,338,387,395
419,396,479,330
369,368,535,299
407,451,445,388
453,377,452,405
481,444,403,353
386,315,394,314
468,340,389,312
352,313,342,371
497,360,456,384
453,356,315,378
372,334,388,370
403,326,347,404
395,379,379,318
464,322,395,323
380,284,357,277
346,270,377,251
418,292,332,286
298,208,354,256
324,252,253,255
369,263,373,269
347,268,316,259
308,221,267,218
314,225,360,261
260,212,346,235
333,285,319,300
320,209,381,228
326,208,244,236
297,243,300,213
301,279,252,248
277,228,234,225
384,206,322,230
357,233,282,263
260,270,277,249
320,226,234,253
322,259,293,239
416,235,363,318
328,254,383,217
381,255,310,328
351,216,288,271
338,341,369,311
380,288,328,262
353,223,411,308
271,342,300,336
352,200,322,285
401,297,360,245
315,320,388,274
324,295,379,347
289,227,322,243
307,333,350,322
266,237,256,287
317,314,254,304
302,192,304,222
284,210,295,195
239,281,256,184
207,219,248,249
255,251,291,194
313,270,233,211
291,299,239,221
243,247,215,262
287,219,272,285
216,191,274,210
237,184,321,204
270,267,264,213
255,224,250,246
224,257,225,245
330,224,227,261
314,236,252,241
270,261,285,216
315,256,257,259
284,250,288,313
235,224,307,258
268,274,187,277
377,330,274,268
344,220,253,227
288,250,321,257
350,320,292,269
337,341,302,290
356,324,239,310
341,288,237,302
368,245,291,346
359,277,303,231
396,296,308,397
366,291,354,317
405,393,339,379
400,393,362,418
440,412,475,406
461,455,547,379
589,504,599,365
617,424,531,529
697,549,647,378
729,766,686,482
801,683,813,624
978,889,754,701
794,995,821,905
819,1074,933,866
944,1185,950,843
947,1166,959,922
955,1255,1000,938
1086,1269,989,1140
984,1149,1077,1081
939,1220,947,1297
860,1282,1016,1064
1067,1232,959,1202
639,1226,788,1206
779,1094,732,988
594,1135,722,1036
595,1228,666,1033
497,1198,482,1028
556,1016,406,978
431,879,397,858
505,870,382,926
416,743,468,872
310,693,355,699
302,769,256,694
349,737,298,725
307,723,275,661
263,567,318,673
182,662,255,523
244,585,231,509
250,564,359,431
313,415,326,492
329,402,261,478
364,521,364,419
445,442,382,415
451,502,428,383
446,477,447,438
477,573,561,727
639,521,542,573
654,663,672,537
797,609,599,679
663,667,653,590
712,789,750,672
764,885,725,839
1019,927,788,852
938,942,1064,856
1052,994,919,941
1050,1059,970,1158
1039,1329,1035,1073
1065,1186,1065,1220
1197,1223,981,1276
1124,1310,1174,1297
1313,1473,1164,1429
1243,1629,1208,1481
1339,1762,1252,1551
1124,1704,1253,1599
1356,1494,1180,1621
1393,1486,1206,1465
1142,1600,1238,1452
1325,1627,1150,1625
1093,1572,1194,1644
1162,1446,1086,1371
1122,1525,1110,1403
1164,1288,1087,1355
1138,1332,870,1524
980,1276,1198,1156
1137,1161,1112,1302
1219,1172,1095,1260
1112,1172,1151,986
1129,1037,1080,1015
1007,1029,1134,1169
1089,1094,1007,1082
1186,1061,1117,1174
1183,1078,1183,1181
1219,1060,1137,1145
1251,1130,1318,1098
1282,1174,1139,1128
1250,1189,1289,1147
1299,1315,1301,1310
1562,1140,1229,1277
1504,1296,1445,1186
1393,1302,1518,1188
1799,1280,1368,1193
1720,1423,1550,1299
1788,1437,1713,1315
1677,1330,1799,1237
2053,1514,1742,1431
1667,1352,1793,1489
2082,1453,1967,1414
1941,1614,1996,1446
2145,1337,1996,1354
2022,1295,2130,1404
1971,1236,2056,1508
2074,1441,1744,1460
1971,1473,1845,1427
2113,1263,1990,1375
2056,1723,1933,1526
2016,1461,1948,1446
2118,1580,2100,1510
1901,1570,1905,1581
1782,1656,1778,1542
1829,1626,1557,1664
1606,1688,1647,1643
1467,1767,1624,1819
1393,1932,1516,1659
1532,1794,1314,1582
1518,1757,1304,1833
1513,1810,1262,1750
1597,2079,1380,1622
1286,1801,1477,1741
1262,1751,1383,1713
1361,1727,1377,1873
1390,1795,1206,1650
1274,1710,1333,1721
1334,1701,1035,1425
1168,1530,932,1241
1081,1381,691,1083
797,1340,533,869
600,1120,330,518
373,686,326,491
271,519,257,382
288,430,314,305
182,336,226,237
269,405,236,224
180,347,237,337
255,317,304,413
207,341,328,296
262,295,229,300
365,261,200,334
243,388,322,345
266,418,238,321
264,330,229,274
243,343,290,380
296,411,252,397
244,436,307,390
318,401,319,310
286,416,330,405
340,434,293,391
264,425,245,440
400,492,323,461
360,475,228,419
388,477,314,527
280,558,318,502
370,579,455,494
447,444,516,477
697,391,541,510
710,528,744,461
957,510,952,393
1079,442,1037,506
1204,612,1204,572
1513,560,1443,601
1654,616,1663,503
2106,528,1908,530
2135,571,2094,614
2267,666,1952,635
2140,684,1752,598
1972,633,1956,647
1843,623,1783,499
1873,512,1808,580
1488,609,1428,553
1492,566,1185,486
1341,546,1002,598
1236,602,982,515
854,660,830,667
904,692,925,585
676,706,927,681
657,697,771,763
839,680,801,771
692,769,715,883
625,841,547,927
610,846,570,818
596,805,468,776
556,724,619,666
496,693,545,831
490,570,534,553
487,504,493,485
335,538,496,568
432,506,482,529
461,387,467,439
522,389,519,360
399,404,416,420
570,382,465,447
619,321,421,316
565,332,581,315
505,417,530,469
533,348,627,383
678,339,494,329
539,326,463,427
458,526,611,478
452,373,483,397
438,405,518,494
438,461,409,496
379,469,398,438
466,423,378,496
391,475,422,352
335,468,341,498
398,362,340,391
259,442,358,458
303,443,318,402
286,382,240,306
231,438,290,457
306,301,250,363
254,327,247,470
272,321,259,368
232,308,316,357
242,370,267,314
267,344,216,312
309,262,228,308
252,320,194,196
320,351,214,278
