Counts-435,Counts-436,Counts-435,Counts-436
59,87,89,105
61,76,80,82
45,95,57,90
57,79,73,104
83,66,111,76
94,70,71,90
64,75,69,96
48,77,77,112
90,89,52,85
56,76,68,63
62,86,98,66
76,58,94,99
79,85,82,98
63,84,54,76
55,70,62,89
79,112,57,111
64,42,63,55
58,108,77,74
50,61,80,99
81,73,82,80
73,78,52,74
82,68,74,80
83,85,60,64
92,49,62,77
63,55,70,106
57,67,71,66
67,48,89,88
58,65,78,89
56,66,75,69
70,72,62,71
72,65,65,67
59,89,68,75
63,79,57,91
78,92,56,91
74,80,67,104
82,76,95,56
66,82,87,79
79,77,57,80
75,92,73,69
80,84,74,93
109,68,40,90
67,61,63,99
95,86,78,67
45,68,82,65
76,63,96,80
74,97,95,69
69,59,99,62
92,59,72,76
98,63,65,73
92,62,73,77
55,64,94,81
72,78,80,93
76,73,86,68
84,76,77,96
47,100,67,60
46,70,70,76
66,60,55,84
61,48,54,71
61,67,82,93
63,67,85,80
65,63,76,62
85,72,93,89
61,48,92,72
94,60,131,55
65,68,67,79
55,65,56,65
56,76,67,126
70,84,58,61
53,95,76,88
61,70,79,96
95,67,55,66
72,68,123,60
59,61,63,46
76,88,76,63
76,79,55,71
68,71,46,78
77,69,76,89
67,87,80,77
56,65,72,57
64,71,41,57
73,56,74,58
67,71,93,68
69,78,88,67
52,62,46,61
80,80,90,71
55,89,70,74
77,54,58,59
67,67,55,56
73,64,108,63
58,63,72,73
78,70,78,86
72,55,72,81
72,70,83,55
62,44,70,58
81,63,61,93
57,61,65,95
62,63,51,81
76,92,45,91
59,60,43,75
83,68,61,55
45,99,55,72
65,67,66,64
62,88,58,62
66,69,64,53
93,72,54,66
91,66,64,66
60,71,80,65
65,78,69,65
53,81,73,73
51,64,76,53
67,83,65,68
62,49,65,71
59,56,55,63
59,97,56,74
61,67,49,58
64,69,77,80
60,58,71,74
63,74,90,68
62,78,75,73
88,73,61,72
57,71,70,50
56,61,52,81
55,60,97,71
72,63,49,68
60,57,65,56
77,82,55,72
66,72,83,72
48,86,77,63
86,70,76,69
64,83,74,77
49,60,57,64
57,57,83,58
97,56,63,52
64,63,58,49
45,58,72,83
86,64,65,85
78,65,75,73
57,110,80,78
62,81,66,46
55,81,74,67
80,64,68,54
79,63,56,65
63,60,84,78
58,60,51,98
54,58,88,57
64,79,66,71
57,98,77,71
72,71,76,72
49,67,60,53
52,66,68,70
59,80,68,57
66,81,56,64
49,55,88,73
63,99,60,77
74,89,73,66
68,66,68,59
56,77,58,71
76,64,92,91
68,78,49,74
50,93,64,60
53,64,65,65
75,82,51,90
44,62,76,78
63,69,59,59
62,56,46,53
75,101,61,59
61,73,49,75
57,107,65,80
52,49,81,77
44,61,80,50
56,70,73,47
45,78,62,48
76,79,74,68
72,67,54,62
64,77,89,78
87,87,70,50
63,74,56,53
74,59,68,73
62,70,57,64
79,78,57,56
88,76,41,62
55,63,66,49
58,102,65,50
57,60,67,61
61,63,67,67
73,78,62,85
73,58,63,66
65,49,67,52
75,88,85,79
70,90,55,64
60,59,67,83
67,68,63,85
82,75,48,93
70,51,71,77
69,77,71,71
71,84,82,57
76,98,59,50
78,61,67,89
71,78,82,68
95,66,65,81
54,56,64,67
51,51,62,78
58,76,54,93
55,69,66,58
76,60,78,104
54,51,72,92
54,98,70,96
56,70,83,57
69,62,59,99
81,67,67,66
64,84,65,82
58,68,69,66
62,63,73,70
68,69,56,61
48,63,84,78
78,74,80,65
59,48,60,64
55,57,70,52
61,67,73,63
57,64,56,61
58,78,67,62
75,82,59,112
82,83,67,71
57,92,87,70
79,88,54,77
66,66,69,49
57,59,68,78
50,71,62,56
68,85,70,48
59,82,70,69
84,55,62,78
88,84,76,81
48,70,66,75
73,81,84,55
66,94,50,98
61,52,84,70
55,71,75,55
71,84,70,54
46,50,78,90
82,64,64,56
71,49,80,78
73,76,77,57
46,63,62,77
55,78,53,75
91,48,75,67
57,80,62,62
64,68,70,82
58,65,68,58
74,73,49,60
58,69,63,81
67,52,78,79
53,60,64,80
45,84,89,77
56,73,52,73
91,66,72,61
62,68,66,76
64,72,63,59
76,54,40,57
60,75,68,79
71,77,59,72
74,79,78,91
62,51,62,63
68,42,88,81
73,88,71,47
50,87,62,75
75,67,73,88
60,72,74,89
82,72,65,98
50,66,62,77
87,105,70,109
85,86,72,97
69,84,60,91
76,61,55,103
62,96,73,100
80,110,78,94
70,86,73,99
59,67,76,98
44,87,67,72
59,100,91,97
78,116,89,142
81,92,76,80
86,68,81,101
83,76,72,110
63,87,91,82
75,92,62,61
62,111,98,93
78,72,83,89
65,105,92,82
92,100,79,62
95,95,107,60
75,66,89,77
88,85,74,83
85,88,97,59
58,69,85,86
75,69,99,64
91,71,103,67
70,72,84,87
89,78,100,93
64,82,68,75
53,77,77,58
71,71,72,76
87,70,79,54
79,69,100,89
85,79,89,62
90,112,76,85
61,66,69,93
72,57,48,65
96,54,89,82
99,54,71,55
64,50,109,59
81,80,62,45
92,77,63,68
79,75,82,67
53,64,83,70
76,79,90,81
54,68,81,68
82,64,80,71
70,74,62,59
68,70,69,72
81,73,79,74
66,57,72,100
97,109,56,72
63,69,76,68
75,71,91,67
92,73,72,72
58,60,100,71
86,53,80,89
70,57,86,71
85,77,73,79
92,80,72,75
54,86,61,73
52,95,82,97
61,82,82,80
65,63,58,82
88,78,75,62
68,77,100,93
83,65,99,82
69,87,61,64
60,86,50,65
60,63,106,83
77,78,80,74
55,76,58,65
58,98,83,77
79,90,65,85
61,85,57,79
55,48,53,59
71,95,42,89
80,71,67,55
58,74,57,79
51,88,64,77
66,69,50,84
54,75,63,44
102,92,53,69
61,70,39,92
41,82,53,70
62,44,48,53
57,56,55,68
53,74,77,93
71,52,86,91
78,60,83,79
59,64,64,72
77,66,66,60
74,80,49,70
65,50,51,59
87,98,63,49
97,73,44,60
64,81,45,63
67,78,51,62
58,86,81,70
72,96,80,69
106,79,90,82
105,95,89,95
96,99,94,67
118,77,85,65
103,61,88,72
96,62,166,80
112,60,114,98
100,95,154,81
150,100,124,78
129,109,152,107
140,92,148,90
142,114,114,58
158,104,92,97
175,147,158,117
145,152,107,111
152,137,135,147
130,104,115,95
112,116,111,111
97,148,109,113
115,98,154,109
102,156,100,85
121,144,91,171
83,138,105,116
85,157,122,140
66,131,103,153
96,152,95,102
82,150,117,129
62,153,92,164
90,142,64,131
47,131,78,131
87,125,83,169
90,161,72,159
66,160,96,87
41,127,75,177
68,133,78,140
59,109,50,148
74,145,92,155
53,116,55,116
61,103,57,151
84,100,94,95
68,153,75,113
59,86,64,100
60,83,60,98
70,105,65,97
54,106,63,102
48,107,70,95
60,76,57,57
74,80,67,84
82,89,93,94
69,106,53,112
85,98,64,91
73,96,50,94
129,96,71,103
75,85,64,103
77,96,72,80
72,82,55,91
66,112,81,101
61,112,91,108
87,145,65,95
64,115,56,89
83,71,83,77
85,98,70,77
48,71,72,87
72,80,47,103
108,89,73,81
64,104,69,71
60,76,63,101
61,108,70,88
53,78,52,82
62,82,74,81
61,112,80,109
76,78,64,95
66,60,71,63
66,87,61,66
68,95,62,72
53,94,74,86
50,66,87,72
97,84,81,78
80,60,63,75
75,97,75,70
50,77,63,91
59,93,93,98
72,80,64,67
81,69,70,94
78,73,65,83
82,74,70,80
73,69,60,64
65,105,73,81
52,71,71,78
86,84,85,95
52,79,64,121
92,85,63,84
69,96,62,72
71,74,94,85
99,148,64,63
51,68,78,80
75,107,71,66
53,92,44,80
72,103,64,70
59,104,61,122
75,86,60,101
49,113,84,105
64,69,80,89
50,60,45,75
45,80,62,82
75,86,67,65
54,96,71,96
72,100,60,67
67,107,56,88
56,77,95,95
64,86,61,57
73,95,78,74
62,100,77,92
46,95,53,108
87,128,56,77
48,81,89,68
69,102,77,79
88,73,72,85
58,99,64,79
64,109,64,104
73,72,51,64
52,89,52,81
59,82,77,119
53,89,82,75
60,75,67,70
56,85,53,69
67,91,60,78
64,87,59,67
48,71,61,84
54,83,66,69
69,72,69,76
53,79,85,58
60,73,64,89
60,70,61,70
59,76,67,82
67,69,59,50
60,80,61,69
46,96,61,76
63,82,100,82
58,87,67,61
46,75,59,64
50,78,53,56
59,95,56,87
56,90,68,97
54,108,91,86
54,83,83,87
79,98,72,74
85,99,66,146
77,112,106,93
120,103,81,86
85,112,77,114
95,67,82,78
132,86,89,107
119,103,120,143
186,106,148,71
191,114,143,104
150,118,174,123
172,102,122,99
215,118,153,102
233,92,162,129
220,120,177,92
218,89,199,152
186,113,169,121
183,94,163,99
183,105,201,117
202,96,190,76
149,81,150,114
165,93,158,86
184,103,172,74
152,86,162,108
158,95,134,105
112,99,144,89
158,125,98,76
124,64,151,87
89,88,126,92
104,106,101,97
117,89,95,84
109,112,112,95
94,69,103,76
102,103,103,91
129,96,89,96
75,85,110,92
98,76,83,71
82,79,84,70
68,82,99,105
81,62,95,97
126,96,82,67
108,74,116,96
116,102,133,62
95,54,121,91
78,95,87,88
137,85,101,109
158,80,92,71
84,59,79,105
121,85,88,74
139,68,78,87
129,72,89,101
84,74,109,66
69,73,87,68
85,98,78,87
73,86,95,73
96,99,60,69
67,91,88,83
85,89,84,91
64,89,80,70
85,97,54,56
71,70,67,55
76,86,64,84
64,61,69,62
73,81,92,102
67,78,63,66
76,77,60,75
72,82,69,61
58,82,79,87
81,73,68,102
71,103,67,70
62,67,58,88
72,72,89,60
72,105,54,118
57,83,70,123
43,135,91,59
62,135,65,110
57,67,80,77
69,70,50,104
57,109,75,80
57,81,52,89
52,79,77,70
67,71,64,85
64,94,70,94
83,105,62,116
55,101,46,68
57,148,68,74
55,96,60,78
51,76,49,84
87,101,81,72
85,106,67,90
44,77,67,85
74,105,57,108
61,161,83,62
53,106,79,79
58,68,52,100
47,103,48,99
71,125,72,151
71,120,54,147
75,105,61,93
54,95,66,117
54,75,58,126
64,91,59,98
54,84,60,98
59,76,63,91
82,83,63,81
82,92,86,86
64,87,62,93
63,106,50,91
44,117,60,118
67,117,60,87
48,89,47,103
61,114,55,80
50,64,71,95
55,98,52,93
70,102,58,69
63,90,53,87
49,126,39,73
69,97,59,76
55,115,53,100
55,143,46,109
56,73,45,79
55,113,53,107
50,126,66,118
63,94,48,83
46,138,59,66
42,168,58,120
44,155,68,88
48,198,84,129
61,159,57,151
52,193,53,109
50,169,51,124
67,145,54,127
56,141,44,114
51,157,60,149
46,150,53,78
66,115,58,139
49,140,68,148
79,95,60,98
66,170,58,112
71,186,64,130
71,117,69,107
55,135,44,75
44,111,74,111
54,115,62,78
47,119,52,137
63,112,66,105
71,105,59,130
48,108,62,110
57,112,65,109
61,100,61,70
