"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",391013,75923,343872,63637,0.194170014807692,0.185060138656244,0.189615076731968
"R",1523917,348487,1307238,292093,0.228678464772032,0.223442861973107,0.226060663372569
"T",1914930,424410,1651110,355730,0.221632122323009,0.215449000975102,0.218540561649055
