"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",418117,99722,436183,102364,0.238502620080025,0.234681314952669,0.236591967516347
"R",1660507,457723,1717689,469852,0.275652556719123,0.273537293421568,0.274594925070345
"T",2078624,557445,2153872,572216,0.268179815108456,0.265668526263399,0.266924170685928
