"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",256805,68055,326746,88977,0.265006522458675,0.272312438407815,0.268659480433245
"R",911018,312372,1178808,408405,0.342882357977559,0.34645591139524,0.3446691346864
"T",1167823,380427,1505554,497382,0.325757413580654,0.330364769380574,0.328061091480614
