"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",541768,93967,517180,91432,0.173445090887612,0.176789512355466,0.175117301621539
"R",1984770,431307,1946263,419672,0.217308302725253,0.215629645119904,0.216468973922578
"T",2526538,525274,2463443,511104,0.207902671560847,0.207475472336888,0.207689071948868
