"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",428596,95030,410610,87479,0.221723954493276,0.213046443096856,0.217385198795066
"R",1463927,436186,1436097,401530,0.297956113931911,0.279598105141923,0.288777109536917
"T",1892523,531216,1846707,489009,0.280691965170304,0.264800534139958,0.272746249655131
