"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",204171,34117,172764,29060,0.16710012685445,0.168206339283647,0.167653233069049
"R",730073,156598,635074,133387,0.21449635858332,0.210033791337702,0.212265074960511
"T",934244,190715,807838,162447,0.204138319325572,0.201088584592455,0.202613451959014
