"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",750939,126391,704777,122599,0.168310608451552,0.17395431462718,0.171132461539366
"R",2742753,580134,2666391,562729,0.211515218468451,0.211045191796702,0.211280205132577
"T",3493692,706525,3371168,685328,0.202228759718945,0.20329096621705,0.202759862967997
