"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",30603312,5939779,17604224,3824230,0.194089417511412,0.217233659376295,0.205661538443853
"R",98091552,20200712,64253661,13005900,0.205937326794462,0.202414925431253,0.204176126112858
"T",128694864,26140491,81857885,16830130,0.203119924039859,0.205601818322083,0.204360871180971
