"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",52741,9613,80297,15348,0.182268064693502,0.191140391297309,0.186704227995405
"R",208777,38759,318913,61882,0.185647844350671,0.194040380918934,0.189844112634802
"T",261518,48372,399210,77230,0.184966235593726,0.193457077728514,0.18921165666112
