"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",411412,170966,442252,186136,0.41555909890815,0.420882211951557,0.418220655429854
"R",1522732,581441,1660634,633033,0.381840665330472,0.381199590036095,0.381520127683283
"T",1934144,752407,2102886,819169,0.389012917342245,0.389545129883408,0.389279023612827
