"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",69843,14076,67151,14539,0.201537734633392,0.216512040029188,0.20902488733129
"R",255809,47873,264594,49447,0.187143532870227,0.186878765202537,0.187011149036382
"T",325652,61949,331745,63986,0.190230675690615,0.192877059187026,0.19155386743882
