"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",2683852,568582,2670224,571420,0.211852963576233,0.213997027964695,0.212924995770464
"R",10625842,2327150,10685322,2338765,0.219008526571353,0.218876417575437,0.218942472073395
"T",13309694,2895732,13355546,2910185,0.217565632989008,0.21790086305719,0.217733248023099
