"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",65243,10990,64663,14078,0.16844718973683,0.217713375500673,0.193080282618751
"R",236890,44129,251396,56527,0.186284773523576,0.224852424064026,0.205568598793801
"T",302133,55120,316059,70605,0.182436211866959,0.223391835068769,0.202914023467864
