"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",49362,10041,54520,12444,0.203415582837,0.228246515040352,0.215831048938676
"R",186458,34149,219728,42321,0.183145802271825,0.192606313260031,0.187876057765928
"T",235820,44190,274248,54765,0.18738868628615,0.199691520084012,0.193540103185081
