"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",61492,11016,59119,10998,0.179145254667274,0.186031563456757,0.182588409062015
"R",225669,44031,224804,43958,0.195113196761629,0.195539225280689,0.195326211021159
"T",287161,55047,283923,54956,0.191693858149261,0.19355952141954,0.192626689784401
