"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",69226,12901,84826,16681,0.186360615953543,0.196649612147219,0.191505114050381
"R",267613,51567,341670,66673,0.192692432729352,0.195138584013815,0.193915508371583
"T",336839,64468,426496,83354,0.191391139387066,0.195439113145258,0.193415126266162
