"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",876866,223659,750281,180935,0.25506633852835,0.241156313434567,0.248111325981458
"R",4486759,1108871,3670553,897050,0.24714298227295,0.244390967791502,0.245766975032226
"T",5363625,1332530,4420834,1077984,0.248438322962549,0.243841772841957,0.246140047902253
