"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",4094736,906357,4156982,1007083,0.221346870714009,0.242263016775151,0.23180494374458
"R",14161048,3222035,14353081,3580108,0.227528004989461,0.249431324187469,0.238479664588465
"T",18255784,4128392,18510063,4587191,0.226141588879448,0.247821468787005,0.236981528833226
