Count-435,Count-436,Count-435,Count-436
275,145,337,165
230,175,296,239
242,86,313,138
277,238,316,169
286,178,462,238
283,205,330,234
277,125,345,183
311,137,354,166
200,127,208,227
229,221,214,215
212,187,332,215
121,135,203,200
205,135,350,261
169,230,309,207
191,220,259,171
200,161,327,274
193,155,285,228
186,199,215,217
263,141,135,214
128,133,159,242
212,181,261,230
187,141,227,194
249,197,261,205
185,157,290,219
156,205,321,217
111,197,232,268
177,206,287,274
149,168,215,221
95,229,225,322
153,267,224,301
185,303,276,354
156,356,221,418
154,365,178,453
251,368,283,541
163,384,218,519
113,330,124,456
176,497,220,488
155,349,249,674
101,545,191,610
134,433,301,584
126,428,212,417
98,505,195,590
100,561,171,560
135,555,292,602
115,590,170,622
155,510,212,595
192,393,154,616
142,454,188,512
159,450,231,622
80,380,237,522
121,510,246,506
96,495,153,514
98,376,229,545
151,419,258,440
109,406,310,425
80,376,181,471
203,322,214,468
143,404,191,608
93,285,197,400
155,294,155,488
147,313,320,437
104,219,379,401
80,318,288,286
77,257,206,345
140,343,182,326
206,216,278,268
115,274,216,410
231,162,336,278
151,236,293,326
118,206,356,303
74,170,238,267
182,102,320,264
122,122,285,203
97,149,405,365
150,93,413,202
192,102,372,226
166,252,396,340
280,150,375,261
241,224,538,213
155,169,500,266
193,221,471,279
194,148,485,226
237,83,525,278
256,151,596,321
326,147,558,315
205,98,618,209
257,147,598,295
201,151,665,259
281,120,661,337
323,172,662,191
283,185,678,233
225,93,611,291
303,171,741,217
324,185,754,329
290,159,757,305
313,177,841,322
319,178,809,296
364,153,844,449
414,225,892,297
395,209,893,278
472,195,735,287
474,158,730,342
405,230,982,276
445,212,769,248
487,210,935,250
543,235,788,244
476,176,776,288
645,195,936,205
549,175,856,356
577,203,893,290
451,142,958,291
450,157,901,274
446,131,817,306
513,162,971,393
469,229,825,254
459,188,957,309
495,121,937,291
538,207,813,261
394,190,783,364
490,223,779,364
380,182,707,238
501,144,668,299
489,310,838,282
354,175,755,326
354,196,793,382
345,199,552,326
360,182,584,258
262,168,681,283
197,164,622,341
325,202,609,196
274,185,549,185
234,215,597,249
157,212,498,290
203,187,586,283
226,271,473,346
187,171,445,318
178,257,341,210
230,229,398,221
232,180,518,212
194,193,411,351
186,358,428,279
143,280,318,311
254,203,319,331
169,343,417,355
145,278,294,328
137,237,259,317
105,262,260,230
195,237,222,313
101,247,337,283
171,194,229,283
148,212,304,279
131,178,365,317
131,117,231,369
189,249,278,209
211,216,333,189
176,191,295,313
171,144,271,210
146,187,327,206
147,125,242,189
128,289,273,215
107,131,218,319
141,173,313,297
190,125,227,251
159,209,252,260
197,114,321,198
178,312,306,184
204,230,286,169
159,247,352,213
236,183,269,246
338,184,361,255
274,182,352,172
305,179,386,193
349,157,428,250
295,170,560,236
335,122,465,191
324,136,445,258
378,150,412,228
332,218,491,263
338,161,380,262
390,175,627,226
401,207,379,245
264,207,448,197
342,203,471,287
383,106,503,160
406,213,481,266
313,189,474,282
347,178,489,214
312,158,357,250
269,165,338,227
329,208,353,204
335,96,526,201
355,160,384,249
268,173,324,150
331,156,267,244
232,157,302,243
202,172,270,218
255,170,309,274
263,122,248,165
241,169,309,127
256,112,381,117
196,122,313,202
188,196,262,192
227,204,338,257
188,85,266,129
247,149,313,195
152,143,108,188
192,175,187,260
137,144,153,219
161,175,155,223
190,158,161,127
98,123,152,169
138,157,247,214
169,117,132,162
165,117,162,265
126,110,255,205
171,186,188,148
117,137,148,168
115,185,175,192
175,99,177,201
171,102,192,167
71,120,173,233
107,132,185,239
99,160,178,276
155,183,251,135
150,192,225,224
116,145,163,244
155,148,169,165
122,182,204,187
97,105,184,106
169,186,225,230
105,167,247,222
124,162,235,154
136,169,260,183
148,125,202,141
177,139,162,305
113,178,162,156
162,120,135,208
132,179,222,192
89,148,159,225
116,159,152,226
172,148,138,173
119,149,203,182
158,131,184,218
109,162,199,141
99,87,189,203
149,267,148,216
128,197,168,116
151,154,138,179
135,165,189,240
120,153,255,205
131,154,177,285
219,150,186,165
132,137,123,266
132,121,235,182
134,180,200,149
115,141,192,233
107,133,186,258
155,116,204,188
136,166,158,247
131,165,126,208
114,181,214,195
143,166,153,222
138,171,181,238
90,232,127,245
182,250,228,255
171,231,231,301
163,231,253,220
169,400,260,393
151,240,320,329
140,267,200,343
191,317,207,440
167,331,283,351
248,234,268,443
205,314,368,407
181,386,322,350
220,335,278,335
231,265,267,315
237,260,309,374
197,339,311,339
311,375,369,325
238,431,370,344
339,238,540,484
258,281,292,317
238,322,308,330
245,359,323,393
192,296,272,382
188,312,178,372
208,216,287,333
159,277,283,407
237,356,211,366
191,245,374,506
134,255,326,324
146,232,224,294
174,270,241,362
166,295,209,312
152,287,202,404
156,254,278,314
156,152,221,205
82,119,122,283
120,382,230,292
150,212,101,266
166,217,214,260
141,176,185,342
166,286,142,242
137,243,160,323
195,209,236,317
101,225,149,291
71,258,183,385
143,271,207,281
160,144,185,359
136,270,145,338
181,188,279,367
135,230,232,220
193,218,186,293
205,399,245,310
187,250,308,294
236,272,258,431
103,286,215,285
217,346,213,381
182,448,322,400
222,227,208,375
