Count-435,Count-436,Count-435,Count-436
9364,2012,8961,2307
8446,1983,8838,2347
9218,1649,8438,2293
8450,1697,8273,1979
8126,1817,7695,2052
7893,1618,7435,1906
7523,1932,7211,2214
7256,1622,6943,2065
7181,1759,6980,2115
6886,1606,6920,2066
6815,1651,6710,1867
6428,1647,6140,2176
6399,1622,5895,2216
6404,1645,6073,1906
6383,1669,6102,1831
5744,1720,6031,1965
5383,1945,5809,2650
4762,1875,5400,2360
5566,2069,5099,2312
5092,1836,5491,2475
5573,2163,5287,2341
5247,2460,5251,2713
5437,2315,5052,2720
4997,2514,4846,3000
4807,2800,4772,2968
5012,2839,5031,3406
4717,3305,5091,4073
4752,3859,5391,4215
4704,3832,4333,4308
4355,4759,4349,4634
4086,4478,4424,5401
4174,4579,4615,5111
3694,5230,3978,5556
3608,5405,3577,6038
3877,5794,3843,6365
3570,6205,3631,6597
2958,6452,3389,7574
2774,6706,3105,7765
2645,7607,2618,7770
2715,7606,2753,8496
2497,6979,2360,8402
2474,8127,2390,8464
2359,8588,2647,8684
2255,8312,2550,8873
2164,8562,2329,9452
2234,8195,2704,9265
1721,8604,2857,9572
2091,8350,2430,9071
1982,8425,2473,9046
1946,9079,2096,8516
1910,7966,2017,8942
1883,8253,2210,9274
1706,7949,2326,8433
1767,7971,1976,8752
1769,7166,1946,8289
1751,7014,2022,8423
1642,6576,1952,8229
1584,7355,1985,7874
1660,6569,1808,7838
1704,6743,2232,7748
1474,6029,2032,6588
1332,5881,1950,6605
1327,5648,2164,5630
1487,4916,1916,5786
1587,4524,1905,5474
1727,4010,2256,4423
1577,3756,1904,3701
1745,3724,1916,3865
2006,2982,2299,3165
1776,2712,2575,3303
1829,2650,2573,3093
1814,2788,2886,3114
2188,2281,2928,2978
2345,2344,2825,2406
2276,1887,3124,2737
2123,1838,3055,2435
2559,1770,3513,2664
2663,1655,3876,2355
2949,1819,3888,2493
2936,1890,4222,2574
3258,1820,4607,2367
3458,1561,4997,2218
3970,1598,5072,2476
3757,1541,5321,2231
4672,1767,5802,2682
4810,1870,6191,2285
4967,1805,6131,2287
5494,1591,6953,2448
5646,1833,7694,2505
6201,1936,7962,2419
6517,1894,8591,2530
7399,1780,9148,2638
6857,2068,9808,2442
7907,2210,8978,2711
8472,1949,11020,2818
8308,1978,11420,2550
9019,1890,11409,3157
9793,2011,11234,3072
10365,2017,11835,3089
10850,2093,13319,2870
11489,2240,13115,2845
11764,1955,13230,3318
13094,2359,13791,3355
12056,2667,14462,3031
13105,2485,14505,2812
13582,2381,15088,2993
13674,2600,15060,2926
13760,2533,14796,3147
15301,2626,15993,3207
14795,2480,16512,3456
14491,2578,15643,3042
15433,2420,15202,3542
15181,2950,15365,3364
14706,2714,16101,2998
15378,2386,15996,3051
13527,2393,15525,3103
14750,2494,15045,2988
14391,2443,15088,3096
13244,2398,13866,3106
12898,2185,13860,3178
13479,2304,13161,2870
12595,2247,13142,2637
11304,2337,12014,2397
10997,2137,11729,2623
10766,2671,11610,2523
9948,2221,10283,2682
9506,2274,9874,2818
9103,2184,9396,2663
7829,2076,9205,2812
8768,2145,8048,2641
7362,1887,8404,2732
7431,2099,6698,2862
6430,2001,6815,2377
6149,2280,6670,2862
5247,2264,6253,2770
5237,2188,5980,2885
4828,2270,5288,2708
4968,2471,5771,2787
4122,2357,5016,2833
4211,2506,4600,2832
3388,2290,4550,3003
3690,2100,4365,2708
3612,2282,4202,2740
3606,2605,4110,3184
3059,2611,3764,3071
2831,2263,3652,2711
2858,2205,3725,2941
2843,2607,3665,2779
2762,2559,3342,3074
2999,2405,2994,3088
2452,2144,3462,3082
2716,2499,3712,2665
2843,2566,3250,3004
2550,2168,3093,2578
2642,2461,3188,2894
2679,2171,3471,3055
2888,2449,3732,2491
3352,2148,3527,2735
3081,2172,3670,2763
3075,2106,3513,2862
3610,2185,3871,2328
3505,2341,4118,2415
3833,2067,4621,2559
4401,2122,4485,2308
4594,1858,4951,2777
5376,2063,5198,2482
5487,2151,5757,2396
5945,2088,6123,2494
6019,1816,6611,2391
6120,2064,6970,2723
7134,1854,7475,2749
7285,1947,7933,2574
7836,2017,7592,2378
8032,2267,8332,2116
8906,2417,8855,2495
10259,2248,9317,2396
10130,2164,10381,2822
10167,2340,10275,2637
11114,2153,10385,2527
11406,2154,10100,2633
10737,2191,10585,2696
11264,2321,10544,2558
11797,2443,9883,2576
11010,2697,11361,2519
11310,2387,10648,2404
11255,2405,11522,2682
10962,2319,10950,2541
10323,2209,10579,2535
9973,2233,8977,2779
10202,2104,8845,2595
9262,2122,8887,2496
9019,1831,8708,2373
8675,2090,8149,2302
8326,1808,7772,2468
6883,1672,7395,2126
7282,1891,6572,2048
6291,1679,6278,1888
6224,1754,5430,1764
5572,1538,5225,1859
5131,1747,5010,2116
4282,1357,4077,1835
4315,1499,4269,1753
3457,1483,3507,1473
3216,1289,3050,1744
2966,1145,2937,1546
2946,1234,3125,1676
2304,1024,2990,1776
2185,1297,2275,1544
2248,1223,2294,1469
2049,955,2115,1566
2000,1203,2109,1509
1823,1289,2357,1615
1935,1506,1966,1329
1642,923,2167,1418
1768,1101,2045,1651
1787,1233,1905,1428
1467,1079,1783,1619
1501,1197,1609,1409
1518,1131,1868,1424
1444,1156,1576,1745
1558,1346,1580,1502
1607,1216,1656,1674
1028,1052,1610,1633
1413,1286,1574,1800
1200,1518,1874,1764
1593,1456,1632,1580
1311,1194,1538,1841
1385,1150,1537,1829
1273,1424,1659,1682
1179,1336,1585,1791
1317,1361,1630,1625
1202,1648,1322,1695
1343,1590,1556,1679
1194,1405,1569,1882
1405,1679,1695,1787
1461,1358,1555,1870
1344,1225,1596,1663
1315,1189,1343,1618
1551,1273,1356,1835
1027,1339,1471,1710
1409,1340,1543,1840
1391,1244,1474,1809
1281,1344,1480,1814
1232,1142,1522,1633
1296,1157,1355,1756
1118,1246,1311,1557
1135,1291,1545,1395
1196,1323,1457,1532
1215,1136,1518,1802
1128,1414,1369,1703
1293,1252,1495,1834
1415,1299,1582,1679
1451,1353,1484,1562
1505,1339,1570,1706
1630,1245,1810,1887
1606,1484,1626,2039
1507,1591,1944,2251
1377,1608,1629,2154
1645,1743,1970,2716
1676,1969,1901,2575
1856,2451,2147,3108
2053,3239,2026,3484
2388,2966,2014,3455
2136,3350,2611,4033
2426,3841,2987,4956
2608,4642,2889,4885
2880,4734,3210,5870
3245,4919,3420,5813
3662,5385,3821,5584
3649,5822,3591,6862
3526,6088,4330,7771
4186,6146,4145,7046
4183,6316,4849,7861
4638,6521,5020,7614
4717,6751,5210,7909
4942,6411,5606,7588
4986,6524,5387,7895
5561,7201,5600,7940
5739,7089,5874,7771
5795,7524,6777,8143
5747,7456,6973,7965
6314,7598,6282,8251
6305,7414,6873,8284
7093,7152,6827,7603
6561,7325,6756,7395
6531,6932,6282,8294
6853,7646,6638,8122
6336,7442,5824,7742
5920,7182,5966,7938
5902,7661,6029,8023
5869,7394,6347,7551
5571,6255,5283,7244
5475,6509,5217,7573
5131,6685,4949,7401
4204,6655,4407,6415
4222,6137,4240,6975
3711,6172,3534,6912
3547,6192,3208,6128
2950,5713,2660,6170
2885,6235,2570,5823
2452,5883,2375,6034
2330,5522,2598,5879
2339,5518,2213,5748
2198,5277,2119,5722
2390,5664,2046,5743
1905,4912,2081,5531
1869,4863,1885,5717
2286,4541,2052,5524
1883,5054,2153,5679
2128,4868,2159,5548
2185,5019,2286,5247
1761,4890,2049,5150
2315,5203,1918,5350
1822,5350,2055,5630
2330,5464,2284,5743
2146,5103,2529,5611
2198,5435,2289,5489
2409,5190,2988,5760
2437,5296,2511,5810
2392,5125,2785,5972
2473,5342,2964,5662
2488,5060,2662,5946
2744,5838,2758,5572
2559,5713,3340,5982
3066,5554,2986,6020
3231,6027,3699,6021
3746,5615,3956,6279
4070,5663,4213,6266
4304,6554,5110,7063
4504,6107,5017,6764
5061,6591,5739,6392
5610,6135,6345,6912
6092,6928,6825,7285
6875,6881,7544,7694
7425,7651,8257,7927
8956,7523,8693,8300
10093,7213,10169,8556
11652,7254,11606,8154
11940,7829,11978,8259
13548,8415,13168,8715
13322,7909,14354,8052
15651,8862,16392,8845
16752,8027,17376,8969
17888,9504,18752,8730
21048,8624,19664,8897
20840,9149,21560,8800
22360,9095,22864,8893
23576,8321,23280,9474
24480,8184,25528,8940
25328,8691,26144,9424
25872,8140,27264,8442
27496,7948,28232,8860
28984,8177,27160,8489
29088,7476,27976,8434
28864,7249,28216,7713
28840,7544,27176,8119
28664,7195,28552,6993
27176,7223,28000,7733
27416,6673,25848,6995
27376,6187,26360,6456
25000,6057,25200,6135
25232,5486,23224,5650
23464,5195,22040,5500
21760,5369,21208,5461
20616,4812,19144,5268
19064,4235,18704,5095
17584,4351,16912,4519
15566,4203,14870,4180
14626,3315,13496,4178
12894,3660,12464,4126
11570,3333,10801,3516
10295,3241,9142,3658
8633,3469,7932,3476
7678,3388,6918,2990
6914,3059,5964,3163
6266,2409,5565,3311
5338,3046,5242,3143
4683,3123,4892,3137
4601,2960,4423,3333
3883,3007,4125,3022
3654,2643,3778,2990
3808,3158,3935,2910
3854,3199,4082,3078
3987,2929,4539,3343
4004,2831,4051,3126
4177,3018,4673,3066
4402,3057,4385,3405
4637,2705,4804,3360
5136,2958,5538,3286
4839,3120,5305,3564
6116,2912,6038,3748
