Counts-435,Counts-436,Counts-435,Counts-436
1931,1830,2000,2182
2223,1895,2085,2105
2020,1639,2456,1859
2464,1512,2609,1756
2560,1537,2792,1780
2756,1409,3008,1839
3261,1500,2928,1946
3327,1437,3383,1844
3615,1389,3648,1706
4512,1481,4364,1833
4482,1428,4734,1831
4969,1453,5153,1829
5549,1443,5361,1866
5910,1739,6564,2009
6321,1605,6629,2060
6589,1638,6681,2137
7117,1624,7483,2187
7660,1635,8228,2140
8163,1809,8407,2045
8842,1698,8584,2230
9533,2125,9902,2331
10009,1913,9813,2185
10260,2056,10579,2300
11661,2077,11230,2533
11671,2138,11119,2495
12682,2294,11981,2601
12428,2241,12250,2572
13870,2437,13858,2508
13985,2338,14042,2760
14580,2674,14509,2762
15200,2356,14748,2841
15486,2374,15245,2715
16400,2728,15788,2870
15987,2848,15372,3031
15476,2509,15446,3093
15816,2556,15389,2907
15008,2499,16155,2876
15259,2606,16014,2826
14137,2507,15089,2758
15020,2301,14711,2929
14603,2242,14937,2638
13627,2439,14168,2627
13967,2364,13176,2565
12574,2304,12465,2574
11352,2161,12393,2363
10624,2047,11396,2479
10531,1970,11318,2485
9968,1881,11220,2326
9597,1905,11022,2230
9454,1714,10012,2241
8955,1644,9447,2101
8462,2013,9159,2072
8279,1656,8793,2167
8015,1883,8129,2099
7556,1740,7961,1870
7129,1724,7123,1986
6975,1939,6591,1951
6234,1895,6106,2155
5485,1760,5775,1876
5273,1617,5793,2059
4841,1631,5349,1955
4312,1719,4818,2079
3821,1871,4167,1906
3818,1949,4121,1972
3744,1718,4038,1982
3248,1843,3667,2046
2761,1777,3252,2079
2806,1979,3228,2164
2637,1820,2796,2257
2271,1837,2791,2085
2360,2004,2607,2235
2121,2013,2386,2186
2345,1718,2369,2146
1916,1916,2533,2157
1916,1853,2333,2266
2024,1802,2187,2031
2155,1833,2311,2080
2075,1757,2191,2015
2073,1909,2183,1965
2028,1810,2104,2049
2099,1689,2295,2219
2193,1653,2048,1947
2045,1554,2247,1959
2074,1738,2390,1935
2082,1687,2430,1871
2432,1800,2615,2045
2272,1962,2648,2017
2691,1567,2859,1844
2710,1761,2808,1967
2826,1699,3241,1794
2964,1593,3297,2078
3275,1475,3363,1920
3808,1593,3684,2083
4245,1634,4087,1947
4688,1674,4791,1764
5265,1819,5204,1928
5773,1912,5514,1934
6374,1913,6450,2078
7207,1852,6580,2298
7586,1770,7602,2081
8456,2027,7871,2193
9072,2013,8311,2493
9994,2198,8793,2310
9773,2051,9388,2215
10661,2260,10101,2595
10275,2208,9676,2699
11185,2322,10386,2417
11249,2257,10314,2279
11095,2468,10777,2434
10899,2314,10612,2503
11149,2272,11211,2428
10534,2240,10677,2214
9712,2214,10873,2682
9587,2265,10334,2536
9000,2036,9796,2308
8963,2087,9624,2357
8537,1930,8974,2223
8200,1851,8852,2392
7751,1775,8714,2176
6820,1920,8060,2166
6765,1634,7579,1948
6369,1654,6870,2032
6228,1612,6918,2036
5546,1539,6270,2050
5456,1482,5488,1928
4823,1388,5174,1780
4358,1375,4864,1661
3875,1199,4181,1553
3631,1285,3522,1514
3092,1099,3293,1543
2695,1043,3298,1427
2457,1083,2761,1529
2097,1007,2404,1355
2029,932,2433,1289
1907,1083,1970,1372
1555,1004,2103,1493
1683,1072,1683,1284
1519,1039,1519,1094
1325,1038,1852,1450
1358,1106,1602,1438
