Counts-435,Counts-436,Counts-435,Counts-436
904,1120,1257,1196
959,899,1273,1265
1243,850,1297,1045
1173,905,1373,1178
1362,998,1594,1013
1497,859,1712,1248
1480,950,1827,1252
1648,784,2029,1094
2136,808,2030,997
2206,711,2074,1035
2243,767,2343,1168
2592,819,2732,1081
2631,682,2786,1098
2882,948,3097,1161
3155,825,3106,1079
3038,939,3561,1143
3136,911,3611,1199
3306,965,3850,1266
3772,1058,3815,1302
4069,917,4625,1262
4496,1126,4657,1235
4562,1066,4673,1214
4664,1197,4847,1250
4956,1159,4917,1476
5207,1015,5532,1558
5626,1069,6096,1486
5546,1348,6181,1337
6256,1332,6240,1376
6876,1235,6873,1446
6801,1223,7100,1614
6782,1293,7333,1522
7379,1425,7243,1517
7662,1478,7343,1602
7393,1266,7578,1574
7755,1343,7611,1651
8218,1246,7770,1770
7917,1264,8055,1613
8571,1277,7852,1506
7777,1362,7446,1537
7850,1452,7806,1579
7457,1476,7721,1488
7142,1343,7072,1290
7173,1273,6911,1497
6416,1349,6593,1493
6559,1327,6310,1507
6026,1171,6074,1306
6087,1142,6035,1255
5395,1171,5651,1374
5175,902,5377,1279
4670,1195,5171,1379
4657,950,4604,1336
4534,1167,4494,1124
4534,1020,4359,1315
4120,921,4369,1303
4188,1040,4101,1252
3916,1012,3802,1306
3692,1012,3985,1286
3453,926,3730,1224
3557,1104,3685,1202
2867,977,3073,1241
2767,952,2883,1275
2616,1120,2602,1279
2231,878,2580,1314
2253,1033,2531,1408
2105,936,2146,1387
2030,1126,2142,1274
1721,1091,2062,1305
1929,939,1913,1320
1561,994,1785,1143
1353,1050,1799,1169
1435,1023,1678,1257
1459,1004,1460,1275
1271,1053,1378,1312
1212,1035,1378,1232
1086,1069,1418,1462
1114,1019,1380,1143
1137,1035,1421,1356
1076,1075,1444,1289
1192,1136,1317,1314
1066,1011,1202,1442
1082,1086,1274,1180
1164,1003,1130,1190
965,1037,1334,1331
1066,1028,1399,1248
1059,1013,1313,1280
1260,1038,1435,1243
1132,1045,1466,1223
1217,1067,1342,1341
1582,1082,1446,1313
1314,998,1729,1289
1421,1066,1516,1198
1447,934,1899,1157
2047,946,1865,1192
1779,974,1928,1287
1976,1035,2241,1176
2179,1113,2575,1239
2469,981,2641,1254
2613,959,3101,1275
3125,1086,3215,1384
3316,962,3678,1268
3929,1258,3842,1202
3708,1265,4343,1298
4098,1101,4564,1499
4301,1072,4588,1319
4674,1260,4578,1390
4824,1222,4780,1429
4959,1249,5244,1413
4696,1352,5406,1362
5255,1252,5013,1266
5225,1507,5450,1307
5279,1390,5298,1487
5004,1312,5067,1485
5295,1157,5463,1407
5078,1256,4869,1488
4832,1321,4735,1299
4776,1214,4925,1616
4713,1058,4730,1401
4417,1238,4472,1354
4528,1175,4242,1399
4138,1125,4062,1305
3918,1094,3988,1254
3817,1139,3689,1124
3484,970,3348,1221
3194,1007,3117,1154
2994,855,2923,1111
3013,997,2734,1099
2804,890,2672,1065
2663,897,2388,943
2215,714,2263,1072
1988,705,1758,904
1756,772,1716,988
1629,732,1719,962
1390,769,1520,853
1350,743,1295,823
1208,656,1142,1001
1052,664,1258,863
845,622,1158,902
942,682,1073,874
860,663,943,722
768,661,1118,899
868,648,1067,934
702,648,860,805
723,568,823,849
868,762,918,779
734,608,920,914
770,770,939,863
764,695,879,830
722,598,833,845
758,669,791,972
640,673,838,847
613,743,906,921
716,811,867,909
644,788,897,785
