"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1135105,256043,756054,173104,0.225567678760996,0.228957190888482,0.227262434824739
"R",4696578,1182704,3211791,799595,0.251822497145794,0.248956112025969,0.250389304585882
"T",5831683,1438747,3967845,972699,0.246712141246361,0.245145412686231,0.245928776966296
