"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",6904822,2052312,7801033,2306747,0.297228806187908,0.295697633890281,0.296463220039094
"R",26830999,9479957,30110374,10655234,0.353321059719021,0.353872522473484,0.353596791096253
"T",33735821,11532269,37911407,12961981,0.34184047277225,0.34190187138135,0.3418711720768
