"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",6518014,2051833,7253259,2280238,0.314794199582879,0.314374269552487,0.314584234567683
"R",25194914,9477744,27943863,10532783,0.37617687442791,0.376926518713608,0.376551696570759
"T",31712928,11529577,35197122,12813021,0.363560785052708,0.364036042492338,0.363798413772523
