"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",3005404,734084,3199265,781737,0.244254682565139,0.244348936396329,0.244301809480734
"R",12307564,3390851,13022974,3610969,0.275509515936704,0.277276834001204,0.276393174968954
"T",15312968,4124935,16222239,4392706,0.269375277216017,0.270782966518987,0.270079121867502
