"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",223852,48259,276462,56348,0.215584403981202,0.203818246268927,0.209701325125064
"R",978804,215347,1171596,251443,0.220010339148594,0.214615789060393,0.217313064104493
"T",1202656,263606,1448058,307791,0.219186533805178,0.212554331387279,0.215870432596228
