"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",3344398,665272,3199754,633175,0.198921300634673,0.197882399709478,0.198401850172075
"R",14790892,3072996,14031701,2924738,0.207762723167744,0.208437879341927,0.208100301254836
"T",18135290,3738268,17231455,3557913,0.206132242715722,0.206477804689157,0.206305023702439
