"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",50335,10476,67726,15372,0.208125558756333,0.226973392788589,0.217549475772461
"R",216241,44336,304066,65054,0.205030498379123,0.213946972038965,0.209488735209044
"T",266576,54813,371792,80426,0.205618660344517,0.216319877781125,0.210969269062821
