"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",410317,131437,490544,162679,0.320330378707195,0.331629782445611,0.325980080576403
"R",1751085,607127,2138298,751441,0.346714751140007,0.351420148173921,0.349067449656964
"T",2161402,738564,2628842,914120,0.341705985281775,0.347727250249349,0.344716617765562
