"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",77006,14319,85641,16527,0.18594654961951,0.192979997898203,0.189463273758857
"R",327452,62518,377117,72159,0.19092263904328,0.191343800465108,0.191133219754194
"T",404458,76836,462758,88686,0.189972753660454,0.191646605785313,0.190809679722884
