"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",2057179,495406,2122790,508734,0.240818130070354,0.239653474908022,0.240235802489188
"R",8621462,2288361,8847964,2349924,0.265426095945212,0.26558923612257,0.265507666033891
"T",10678641,2783767,10970754,2858658,0.26068551232315,0.260570786656961,0.260628149490056
