"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",115615,30206,68238,17286,0.261263676858539,0.253319264925701,0.25729147089212
"R",493860,131001,290849,74969,0.265259385250881,0.257759180880801,0.261509283065841
"T",609475,161207,359087,92255,0.264501415152385,0.256915455029004,0.260708435090695
