"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",208229,65880,160920,50391,0.31638244432812,0.313143176733781,0.31476281053095
"R",896114,289423,676750,221375,0.322975648187619,0.327114887329147,0.325045267758383
"T",1104343,355303,837670,271766,0.321732468988349,0.324430861795218,0.323081665391783
