"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",141995,47841,156039,51882,0.336920314095567,0.332493799627016,0.334707056861292
"R",626551,212464,681312,230410,0.33910088723823,0.338185735756893,0.338643311497561
"T",768546,260304,837351,282292,0.338696707809292,0.337125052695942,0.337910880252617
