"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",4376867,832969,4442134,842351,0.190311700127054,0.189627552883366,0.18996962650521
"R",18792831,3847616,19020412,3890952,0.204738498419956,0.204567177619496,0.204652838019726
"T",23169698,4680585,23462546,4733303,0.202013207077624,0.201738677464926,0.201875942271275
