"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",305693,65654,269737,59755,0.214771028450112,0.221530602030867,0.218150815240489
"R",1338761,303266,1201706,276017,0.22652736373408,0.229687627423014,0.228107495578547
"T",1644454,368920,1471443,335772,0.224341939634675,0.228192325492731,0.226267132563703
