"","H2O.A","D2O.A","H2O.B","D2O.B","A","B"
"Prescap_LN_CD14_1.csv",-2.27924180305679,-2.32537620747954,-0.728332781228938,-0.771337000922208,1,1
"Prescap_LN_CD14_2.csv",-0.671570289595272,-0.712670689898833,-0.978658832264268,-0.900125179695734,0.98820514704515,1
"Prescap_LN_CD14_3.csv",-0.737207276492688,-0.763942165743989,-1.20361128265581,-1.16623230869088,1,1
"Prescap_LN_CD14_4.csv",-0.136374417838894,-0.0280344619816775,-0.0630602664568872,-0.0356214931961458,1,0.970315597461656
"Prescap_LN_CD14_5.csv",0.904913702898102,8.64937791811039,0.959233998784122,7.75319040985828,0.775776597684621,0.803284760666593
"Prescap_LN_CD14_6.csv",1.01973927423771,5.0953507692743,0.87769752826191,4.42968440668694,0.873542614607375,0.891948987948118
"Prescap_LN_CD14_7.csv",1.70825694321428,1.98700130719103,1.73210547192846,2.00625055499641,0.959491738505148,0.958959476607074
"Prescap_LN_CD14_8.csv",1.67059379994559,1.8367204666363,1.71871234835573,1.86726637710971,0.963647161420705,0.962802534947435
"Prescap_LN_CD14_9.csv",1.73234649038064,2.05254026633344,1.7918349998151,2.07009451573685,0.957679517521576,0.957194124107704
"Prescap_LN_CD14_10.csv",1.09257442021215,3.71299288351474,1.20948578207194,3.85303356818122,0.91176626051448,0.907893988653175
"Prescap_LN_CD14_11.csv",1.01349591812908,18.4622105606339,1.02823253507932,18.5253555966996,0.509772004933525,0.508005754175535
"Prescap_LN_CD14_12.csv",0.975080635242458,27.1867262352713,0.682910004493227,26.9981342750133,0.266513657202371,0.272268951223462
"Prescap_LN_CD14_13.csv",0.931944423754203,15.7295275128636,0.917929913224212,16.0689938565422,0.585471552380477,0.576713463534248
"Prescap_LN_CD14_14.csv",0.925608505638151,18.1046808274227,0.907789755481613,16.4550143606984,0.519118903358844,0.565204239997264
"Prescap_LN_CD14_15.csv",1.04956711918879,22.256197084044,0.860066093308751,20.0506498523211,0.404830883652457,0.464756012793181
"Prescap_LN_CD14_16.csv",1.00066388694224,21.1678008326315,0.884586378118747,21.4169036840372,0.434695702330902,0.427718290349818
"Prescap_LN_CD14_17.csv",1.0502168333497,11.6656588719837,1.04129285047174,11.0709433729103,0.69820010188357,0.714048110431318
"Prescap_LN_CD14_18.csv",0.857102215572499,11.5399210314316,1.06715697435593,10.5118515753139,0.700975355243984,0.728298593087373
"Prescap_LN_CD14_19.csv",1.15084739979945,11.2656226416769,1.11160424230083,10.7139014474494,0.709362780453214,0.724000656354042
"Prescap_LN_CD14_20.csv",1.04491877423426,9.48915119615064,0.991718391053054,9.55363080849685,0.757416230735509,0.75713448986311
"Prescap_LN_CD14_21.csv",1.01679012779124,9.06635016145767,0.963220482832049,8.4115465204681,0.770731651380044,0.787425768574557
"Prescap_LN_CD14_22.csv",0.79684736242394,10.7054750228219,0.866623308749278,10.7157614820124,0.724993234264948,0.723257128962848
"Prescap_LN_CD14_23.csv",0.804566094383171,20.9523045453618,0.933956020228878,19.6285860892265,0.43956724833772,0.477146927970502
"Prescap_LN_CD14_24.csv",0.963418912942796,13.3047061568997,1.11915272479779,12.7611876998839,0.651781958747789,0.667630280344528
"Prescap_LN_CD14_25.csv",0.885360549413009,11.2649769626638,0.830474609035134,11.2960408188456,0.709380797589505,0.707097293070448
"Prescap_LN_CD14_26.csv",0.815239708487456,5.38904219874734,0.948265450898436,5.42820391005911,0.865421738442256,0.86974617925948
"Prescap_LN_CD14_27.csv",0.883061362146992,7.79730260170991,1.02001980884969,8.08283277771736,0.803828296392059,0.796579911762592
"Prescap_LN_CD14_28.csv",1.04952138549049,14.1788423086922,1.00485092483778,13.7533334317067,0.628791733214582,0.639945278188374
"Prescap_LN_CD14_29.csv",0.906484078840051,11.0818430517641,0.940630319356491,11.210366564508,0.714490997185694,0.710161688086723
"Prescap_LN_CD14_30.csv",1.23059935261111,4.20999235357313,1.05075272382483,3.80802905737514,0.901100441553779,0.909138410595564
"Prescap_LN_CD14_31.csv",1.30170821426631,1.73018146649379,1.34336473862687,1.83467395671662,0.966593076555053,0.963703749567176
"Prescap_LN_CD14_32.csv",1.14284332562805,2.09768869617782,1.18018326076847,2.00402936678116,0.956431116066778,0.95902089479169
"Prescap_LN_CD14_33.csv",0.805857912181698,7.99988627157935,0.740591930102418,8.23487712582003,0.793229160538481,0.789911775011144
"Prescap_LN_CD14_34.csv",0.773181246489789,11.5375464316845,0.803584389270338,11.6432891815647,0.701774973066451,0.698824309505109
"Prescap_LN_CD14_35.csv",0.823209638194959,10.0362468165485,0.886434749504594,9.54573686437649,0.742890283461788,0.753518600985119
"Prescap_LN_CD14_36.csv",0.846658197365939,6.62442551135206,0.733522699163616,6.3195605126437,0.831262093688175,0.839691930765927
"Prescap_LN_CD14_37.csv",0.911741202481631,10.8649535991671,0.779260145204738,9.84415725321853,0.719790076672802,0.748244781250388
"Prescap_LN_CD14_38.csv",1.04407628328269,20.3611181320029,0.810383123572689,19.614198719948,0.456657031116873,0.476948778887029
"Prescap_LN_CD14_39.csv",0.809969196351677,23.9651679110594,1.16348980878151,22.8641612850331,0.355846958770659,0.38843847800812
"Prescap_LN_CD14_40.csv",1.12360825170191,23.2507112871361,0.800884857202061,23.1245232982913,0.377575966102078,0.380471536019619
"Prescap_LN_CD14_41.csv",0.978781057177665,0.998841171635905,0.997380406139476,1.03813416353101,0.986815403027973,0.985728910575981
"Prescap_LN_CD14_42.csv",0.781748128829364,0.768515361690921,0.837853175834537,0.82573614842141,0.993184153330118,0.991601938541138
