"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",157218,75126,147599,65791,0.477846048162424,0.445741502313701,0.461793775238063
"R",605117,253900,536468,222351,0.419588277969384,0.414472065435403,0.417030171702394
"T",762335,329026,684067,288142,0.431602904235015,0.421218974164811,0.426410939199913
