"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",41272,8626,42790,7667,0.20900368288428,0.179177377892031,0.194090530388155
"R",161816,34437,156663,30608,0.212815790774707,0.195374785367317,0.204095288071012
"T",203088,43064,199453,38275,0.212046009611597,0.191899846079026,0.201972927845312
