"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",34559,9420,29898,8558,0.272577331520009,0.286239882266372,0.279408606893191
"R",123979,30958,121568,28126,0.249703578831899,0.231360226375362,0.24053190260363
"T",158538,40378,151466,36684,0.254689727383971,0.242192967398624,0.248441347391298
