"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",81158,18443,79733,17517,0.227248083984327,0.21969573451394,0.223471909249134
"R",317663,60898,304535,57841,0.191706305109503,0.189932191702103,0.190819248405803
"T",398821,79341,384268,75358,0.198938872326181,0.196107924677569,0.197523398501875
