"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1728231,422082,1809514,437483,0.244227768162937,0.24176823169094,0.242997999926938
"R",6986291,1753978,7287412,1817977,0.251059968730189,0.249468123937551,0.25026404633387
"T",8714522,2176060,9096926,2255460,0.249705032588133,0.247936500747615,0.248820766667874
