Counts-435,Counts-436,Counts-435,Counts-436
1072,639,1095,751
1041,564,1153,716
1123,839,1145,696
953,740,981,989
781,782,944,860
886,773,896,1084
862,947,920,1050
752,839,865,1072
677,876,775,1000
706,970,813,1171
693,1065,828,1069
576,1128,749,1239
697,1049,818,1194
543,1198,704,1333
549,1253,706,1209
646,1204,632,1328
550,1209,618,1305
592,1103,614,1285
424,1147,594,1305
523,1135,658,1207
369,1171,568,1414
495,1158,607,1341
451,1292,637,1214
506,1152,555,1396
431,1159,505,1208
420,1147,565,1094
420,1148,606,1349
343,1297,563,1311
515,1176,458,1125
404,976,548,1225
353,997,437,1215
343,966,560,1180
345,850,474,1009
365,753,476,919
454,715,529,846
309,640,497,851
396,638,512,798
377,591,494,836
404,484,468,694
399,455,529,674
420,495,439,512
439,424,614,590
399,423,493,513
389,414,501,545
445,447,567,579
517,392,584,460
507,389,551,460
412,399,634,522
594,284,625,528
582,283,652,545
526,344,664,473
590,393,663,446
729,422,703,489
643,317,693,486
767,304,737,484
838,403,900,394
738,374,870,529
976,294,1003,518
1035,430,954,471
1040,424,1010,450
1039,324,1008,530
1050,409,1276,464
1203,360,1182,393
1209,413,1460,475
1436,391,1406,546
1533,469,1559,494
1515,377,1517,522
1659,420,1692,405
1648,481,1607,575
1620,366,1703,638
1941,392,2025,549
1839,405,1918,600
1959,407,2070,528
2070,396,2069,474
2317,574,2359,576
2509,400,2267,601
2453,553,2597,601
2644,488,2706,721
2785,537,2946,657
2934,539,2845,611
2904,506,2708,749
2883,592,2958,752
2881,536,3316,697
2910,568,3055,657
2818,568,3029,639
3052,512,2899,615
2834,619,3028,700
2828,524,2913,612
2793,505,2977,664
2945,494,2786,611
2558,515,2720,611
2661,602,2682,763
2494,522,2620,653
2679,598,2588,674
2440,523,2585,541
2273,473,2222,677
2142,520,2474,565
2040,514,2151,548
1905,575,2069,611
1902,429,2145,543
1835,444,1811,600
1742,474,1595,543
1561,460,1599,595
1558,486,1653,576
1234,471,1472,597
1399,498,1322,661
1145,457,1324,517
1304,547,1210,616
1154,612,1255,714
1010,472,1067,644
982,562,1062,657
975,524,961,690
857,588,1010,607
921,540,854,790
859,628,1031,694
715,546,812,616
906,621,739,728
657,630,781,724
862,612,782,650
634,659,674,729
707,637,808,726
575,594,678,722
654,654,692,687
634,605,591,715
527,568,673,702
508,548,612,636
535,578,546,703
591,462,551,615
550,529,576,673
587,520,695,615
574,429,547,513
498,537,574,525
676,473,590,478
648,380,640,526
753,397,622,618
669,378,742,543
726,431,645,462
650,390,792,423
799,367,918,590
929,464,862,542
925,536,1018,466
985,359,1042,527
1282,475,1276,482
1204,507,1304,494
1323,460,1371,561
1365,496,1483,491
1461,553,1686,658
1633,502,1522,630
1671,521,1617,543
1914,568,1956,638
1900,560,1877,634
2035,580,2005,620
1990,511,2062,574
2316,495,2116,635
2177,585,1983,607
2226,535,2199,658
1993,488,2019,601
2251,478,2164,640
2170,536,2225,609
2193,605,2073,652
2251,432,2099,557
2050,532,1894,614
1819,536,1999,491
1880,564,2033,596
1756,458,1735,394
1600,470,1550,612
1657,368,1664,608
1554,415,1507,524
1353,463,1426,572
1220,407,1410,466
1029,438,1106,394
1125,314,1122,416
1036,382,1092,382
937,254,966,436
905,385,895,385
757,300,740,413
690,351,805,429
633,235,576,457
629,309,713,374
656,359,557,332
578,303,620,359
526,274,567,447
550,395,462,368
597,345,506,413
521,320,571,330
552,287,550,449
486,339,504,457
406,369,487,354
441,325,433,384
465,283,448,455
360,342,438,409
426,362,490,439
415,394,387,435
464,335,484,393
489,372,392,424
427,385,492,404
419,320,453,451
475,347,431,412
397,324,459,415
486,349,422,324
434,312,437,447
349,348,407,371
359,339,354,445
395,410,444,372
389,430,422,521
380,331,490,413
470,449,359,391
410,356,435,485
269,351,414,487
427,371,467,390
406,374,384,486
390,388,468,415
340,440,419,469
355,359,417,433
371,358,408,447
430,382,440,430
441,355,354,459
353,324,439,404
380,371,394,370
318,378,421,442
390,317,435,350
479,387,439,401
442,312,444,363
407,324,407,318
