Counts-435,Counts-436,Counts-435,Counts-436
263,425,320,606
234,477,326,511
214,324,340,494
189,446,350,536
225,392,322,495
175,442,277,561
267,375,299,465
238,368,268,432
154,281,321,541
239,341,280,445
148,310,382,320
250,328,340,350
212,303,288,361
255,397,342,349
220,289,331,338
230,231,302,364
263,191,313,348
252,193,315,353
277,177,373,351
239,251,457,406
314,285,415,413
396,290,415,449
328,353,375,457
427,332,429,482
405,391,491,521
387,261,503,461
416,365,463,534
575,457,493,471
491,381,545,498
521,390,592,583
543,488,518,560
502,362,556,414
540,398,502,515
545,361,533,513
460,439,491,480
536,419,549,555
426,394,524,475
528,411,657,527
448,505,546,548
556,399,518,419
493,353,646,493
559,488,731,481
578,445,615,434
503,417,621,613
490,418,671,477
535,359,669,527
532,358,556,556
562,401,679,501
480,390,641,493
452,484,627,556
503,493,665,483
617,413,597,442
633,374,621,473
574,447,613,463
637,445,601,489
616,403,630,472
577,472,672,452
640,413,592,523
618,385,666,610
610,396,575,458
540,388,714,535
611,415,584,336
470,473,548,454
590,449,582,586
578,433,541,491
531,420,618,371
565,370,624,454
504,338,683,462
554,352,579,525
511,409,496,502
593,357,570,483
432,371,624,419
567,448,541,548
495,408,479,454
488,436,535,367
465,456,561,433
447,440,450,437
426,316,559,340
410,294,479,424
531,330,510,456
345,362,533,386
396,345,503,448
371,314,452,495
358,323,469,408
424,425,439,462
387,439,415,469
422,328,391,512
406,331,435,413
403,375,452,468
352,460,522,416
285,369,405,392
362,340,427,426
303,438,437,434
381,413,476,424
334,398,414,356
366,341,373,490
318,410,404,357
324,368,336,438
241,374,352,343
254,341,348,448
337,286,373,395
319,306,351,384
279,343,293,377
261,286,384,449
313,353,372,378
233,341,298,306
315,213,401,346
310,339,359,375
247,247,289,366
274,280,440,425
281,331,388,405
320,364,449,389
294,297,280,366
252,302,396,422
284,246,303,402
424,311,377,416
432,313,373,403
374,396,456,412
320,262,399,355
335,359,425,418
290,305,480,348
387,316,501,393
410,308,501,396
355,348,460,340
476,345,487,380
349,350,522,392
356,370,479,404
409,344,534,416
434,297,577,410
407,313,570,357
429,301,507,344
375,292,588,418
442,330,484,420
444,286,619,363
439,269,542,392
336,323,548,407
425,296,493,298
409,346,496,389
404,301,465,336
376,329,445,320
393,222,530,363
343,282,392,324
446,273,499,398
337,238,437,418
415,321,383,350
374,170,495,347
268,290,408,443
334,363,527,399
261,358,424,384
214,253,399,373
327,252,379,387
286,298,366,348
264,235,472,376
346,315,444,386
247,286,402,325
269,290,383,363
224,260,393,387
234,306,381,419
264,337,388,396
284,303,404,481
319,305,357,345
348,223,348,378
294,274,344,299
302,271,369,328
316,335,293,346
236,285,330,315
228,304,473,277
210,271,351,391
272,359,271,288
291,275,323,343
195,238,406,326
221,237,325,395
227,239,382,322
227,329,303,291
232,255,314,307
282,252,368,334
295,305,303,403
184,353,345,387
253,263,388,306
189,240,312,417
206,285,327,375
257,413,334,396
233,292,330,393
368,438,195,456
236,316,353,447
231,305,415,360
275,329,267,396
377,346,309,412
276,294,374,405
296,315,329,345
300,350,358,398
221,255,330,335
306,333,332,411
303,356,355,343
263,360,332,364
251,300,333,339
305,320,387,336
269,305,351,421
254,332,265,344
281,292,458,353
290,284,334,396
276,284,373,361
304,338,358,360
315,298,299,342
317,324,342,382
303,262,335,310
276,357,399,292
333,282,460,416
338,292,389,367
318,342,335,376
411,356,426,358
359,374,473,377
419,452,432,424
429,368,446,472
510,453,489,425
482,414,572,490
418,413,567,590
491,478,510,561
527,435,534,548
505,537,432,570
536,434,564,580
564,518,682,508
617,451,464,517
467,445,549,598
544,565,524,525
493,462,549,441
466,509,587,516
443,470,618,608
464,471,502,541
415,444,581,546
496,515,607,439
384,375,536,543
341,531,470,578
346,383,429,536
325,340,459,475
341,392,452,442
340,393,471,449
335,343,459,380
270,385,533,407
271,369,418,395
217,376,420,466
293,345,576,379
220,252,411,345
209,338,417,286
177,390,489,406
322,271,444,348
283,304,418,460
208,353,445,369
226,356,448,408
258,260,434,356
236,342,507,414
218,340,440,408
224,387,523,327
268,260,561,382
262,299,382,494
227,383,496,394
318,399,447,453
357,341,586,425
333,325,509,494
289,328,522,500
335,419,571,481
333,404,551,467
416,441,538,469
326,451,585,509
279,421,625,504
393,498,576,587
355,494,576,613
282,510,686,562
364,407,643,541
322,510,593,538
317,472,628,582
380,406,665,529
426,476,616,587
348,515,565,500
371,538,663,578
361,408,578,624
389,410,709,521
387,414,729,546
374,370,698,446
393,453,665,487
508,425,588,466
496,425,724,465
459,436,728,409
612,357,833,534
550,455,921,538
663,424,820,490
661,441,812,531
741,436,931,549
757,452,965,545
779,406,799,503
696,452,953,561
880,402,1028,560
820,387,1142,467
884,402,1138,429
955,428,1056,469
856,453,1004,569
884,476,966,443
837,460,928,420
777,377,1046,428
874,375,929,534
903,304,817,550
770,421,907,484
721,330,823,393
709,330,833,363
676,337,879,430
692,315,664,342
539,259,687,409
641,319,723,335
556,320,637,326
572,287,535,361
499,277,682,299
490,333,583,359
456,308,497,341
435,268,543,328
330,294,440,333
395,284,404,386
285,280,471,350
329,296,451,265
371,293,472,424
342,301,453,327
330,261,367,383
315,301,431,369
404,237,389,368
342,322,479,294
412,256,456,331
456,258,523,310
345,315,399,330
379,300,518,313
424,388,506,316
321,259,503,362
381,280,497,335
438,290,517,314
470,279,469,308
466,260,495,303
362,338,571,353
391,291,499,365
431,305,570,376
417,290,525,308
360,269,472,324
358,277,528,327
436,326,493,320
