Counts-435,Counts-436,Counts-435,Counts-436
599,522,795,656
664,476,596,468
718,384,741,568
754,334,686,507
572,430,843,510
694,356,879,557
770,444,884,418
876,374,968,582
867,403,958,409
922,388,1039,557
817,374,942,522
1152,379,1165,548
1144,382,1127,624
1154,486,967,529
1090,458,1293,500
1332,423,1136,534
1137,431,1360,575
1334,384,1285,568
1238,554,1426,518
1461,489,1570,707
1387,391,1447,650
1356,529,1476,648
1614,464,1528,599
1466,471,1631,614
1752,481,1680,584
1939,373,1749,581
1937,523,2001,614
2286,524,1752,512
1853,435,2289,725
2158,542,1956,699
2177,542,2163,548
2519,441,2334,605
2635,537,2485,679
2453,439,2626,623
2549,542,3020,638
2682,602,2619,713
2989,577,2796,671
2650,601,2825,661
2971,714,3131,719
2981,566,3195,803
3035,581,3294,757
2934,624,3077,779
3118,597,3310,737
3239,620,3060,684
3142,628,3167,730
3216,653,3235,649
3060,547,2973,609
2941,600,3062,771
2741,672,2843,713
2877,630,2950,544
2749,602,2833,722
2848,616,2752,713
2543,558,2862,618
2648,567,2525,802
2557,653,2520,700
2436,598,2497,742
2558,543,2334,792
2408,576,2463,674
2286,451,2342,570
2125,501,2080,751
1933,612,1967,477
2117,549,1992,597
1698,420,1739,679
1542,508,1636,524
1625,484,1547,454
1370,497,1565,491
1318,503,1503,552
1242,410,1508,561
1157,536,1262,544
1168,580,1304,689
1178,440,1228,685
1078,522,948,536
983,538,1024,661
751,571,1029,727
956,486,924,538
753,590,819,583
776,401,838,590
811,608,823,599
682,564,851,635
750,501,607,661
685,594,825,674
734,447,710,632
725,577,807,699
678,527,797,640
655,557,765,602
650,545,641,656
607,554,650,564
591,430,661,635
604,536,672,577
635,464,691,613
605,457,649,527
668,443,620,512
668,485,730,583
634,461,785,474
723,400,784,540
734,424,741,590
740,358,822,537
851,494,805,563
766,468,953,535
989,463,899,553
1000,444,936,503
1048,453,1117,627
1025,505,1186,457
1199,436,1245,558
1404,468,1411,614
1369,597,1656,500
1218,524,1471,633
1813,504,1789,636
1682,500,1743,697
1822,544,1909,583
1703,607,1962,583
1930,586,1858,629
1862,630,2186,766
1892,638,1940,598
2126,597,2350,521
2097,532,2256,599
2092,600,2180,669
2033,598,2248,706
2312,652,2173,630
2549,614,2200,556
2268,595,2200,634
2198,551,2117,640
2374,529,2039,606
1935,554,1954,522
2178,486,1890,516
1925,462,1859,600
1729,538,1798,609
1775,483,1708,540
1522,462,1633,478
1406,485,1285,580
1295,398,1293,447
1171,446,1446,557
1190,326,1002,481
1093,402,888,434
920,325,925,422
808,342,945,518
787,358,963,384
727,397,692,377
691,364,662,463
660,417,552,471
635,343,718,450
556,251,570,330
480,339,666,467
495,366,637,409
643,405,443,411
464,336,649,374
511,452,580,373
561,425,489,455
569,332,577,428
593,316,624,424
622,390,463,426
532,353,573,467
538,486,542,428
524,304,637,459
542,378,555,444
600,449,525,402
490,405,655,479
407,379,543,381
483,421,512,424
499,405,572,460
468,322,568,470
512,440,608,507
401,339,538,464
525,362,599,456
521,487,485,508
495,354,564,543
480,279,482,459
357,348,609,489
527,383,591,481
488,359,591,490
457,434,534,536
482,412,585,599
452,368,519,362
528,365,459,506
443,316,522,425
494,364,510,538
535,310,578,469
565,391,592,531
479,445,543,400
500,284,523,457
488,343,698,507
515,275,534,391
480,319,494,452
450,348,662,465
545,358,641,449
460,359,560,371
482,300,652,401
400,272,559,446
470,365,541,419
492,341,578,373
578,368,616,552
527,347,626,482
637,339,543,453
513,456,571,473
461,396,639,492
525,457,796,586
514,512,666,570
650,388,617,576
693,523,665,675
758,506,808,773
778,556,926,833
944,755,1027,787
957,735,1073,815
1112,695,962,845
1111,781,1165,970
1105,887,1208,844
1236,985,1435,951
1140,859,1382,1182
1308,897,1523,1063
1430,1206,1567,1137
1408,1068,1817,1135
1798,1014,1689,1142
1564,1096,1983,1081
1539,1042,1679,1321
1630,993,1723,1222
1788,1132,1681,1092
1898,966,1786,1189
1474,897,1696,1123
1497,1144,1659,1034
1429,953,1370,1064
1396,977,1536,1057
1391,830,1309,976
1158,779,1201,873
1121,817,1075,916
877,809,1068,877
1002,770,961,783
758,713,782,751
652,773,760,761
709,624,736,688
711,736,587,630
618,563,593,609
729,605,603,720
572,611,487,778
559,668,534,640
561,690,547,651
487,577,529,671
522,563,548,722
572,587,646,610
510,593,596,620
600,687,593,768
553,572,481,666
603,558,703,614
526,651,675,731
731,675,564,647
449,719,723,649
640,636,703,782
595,650,613,717
626,709,625,851
599,707,771,868
676,755,716,834
639,824,636,856
659,656,732,790
775,731,717,871
649,837,742,910
829,757,650,1073
605,834,792,928
588,793,702,913
947,833,722,926
797,837,851,747
781,790,700,832
881,734,980,1000
1101,687,1099,1006
961,905,1122,987
1183,822,1128,858
1343,761,1288,926
1480,821,1449,908
1687,925,1760,819
1928,888,1730,813
2012,1070,1984,968
2242,943,2398,1036
2477,919,2375,954
2825,1029,2659,981
3050,986,3101,1131
2948,1073,3276,1035
3685,955,3481,1271
3845,981,3647,1054
4013,1070,3766,1276
4369,1344,4671,1307
4550,1391,4524,1161
4980,1253,4841,1336
4952,1290,4869,1093
5473,1125,4950,1213
5126,1225,4699,1170
4929,1223,5477,1285
5240,1190,5203,1434
5236,1214,5364,1141
5014,1247,5260,1238
5217,1064,4798,1194
4947,1060,4450,1062
4714,1159,4664,987
4020,895,4313,1000
3860,910,3758,912
3515,1007,3812,809
3559,692,3077,876
3099,686,3010,792
2614,701,2617,712
2323,649,2315,663
2169,732,1872,639
2047,623,1763,576
1717,511,1620,723
1380,624,1426,665
1350,599,1340,531
1182,460,1122,688
1125,477,1151,525
987,502,926,559
1004,540,954,560
923,570,847,558
844,593,696,579
831,512,992,613
717,529,695,522
789,527,736,562
688,462,779,615
600,465,820,637
585,486,754,478
716,510,805,576
708,482,656,525
830,543,820,538
