"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",115332,23246,93874,18964,0.20155724343634,0.202015467541598,0.201786355488969
"R",493590,100073,408777,81640,0.20274519337912,0.199717694488682,0.201231443933901
"T",608922,123319,502651,100604,0.202520191420248,0.200146821552131,0.201333506486189
