"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",192640,46981,189692,44791,0.243879775747508,0.236124876114965,0.240002325931237
"R",836107,207567,819119,197891,0.248254111016891,0.241590049797404,0.244922080407148
"T",1028747,254548,1008811,242682,0.247434986444675,0.240562404652606,0.24399869554864
