"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",49720,9735,49225,9679,0.195796460176991,0.196627729812087,0.196212094994539
"R",208961,41571,217072,41333,0.19894142926192,0.190411476376502,0.194676452819211
"T",258681,51306,266297,51012,0.198336947823767,0.191560550813565,0.194948749318666
