"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",53012,10186,52607,10256,0.192145174677432,0.194955044005551,0.193550109341491
"R",233451,43109,219806,43404,0.184659735876051,0.197465037351119,0.191062386613585
"T",286463,53295,272413,53660,0.186044969158321,0.196980320322452,0.191512644740386
