"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",289489,59387,328307,67116,0.205144236914011,0.204430609155455,0.204787423034733
"R",1211802,262378,1382229,296523,0.216518870244479,0.214525234241215,0.215522052242847
"T",1501291,321766,1710536,363639,0.214326203247738,0.212587750272429,0.213456976760084
