"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",280083,95416,331226,115307,0.340670444118351,0.348121826185142,0.344396135151747
"R",1215918,430950,1426321,520791,0.354423571326356,0.365128887536536,0.359776229431446
"T",1496001,526366,1757547,636098,0.351848695288305,0.361923749407555,0.35688622234793
