"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",2771741,450398,1862871,289453,0.162496423727902,0.155380055838542,0.158938239783222
"R",12071320,2772457,8137803,1781750,0.229673059781366,0.218947300641217,0.224310180211292
"T",14843061,3222856,10000674,2071203,0.217128798433153,0.207106341032614,0.212117569732884
