Counts-435,Counts-436,Counts-435,Counts-436
45,48,46,55
46,47,41,43
48,46,41,50
50,48,40,44
39,53,46,52
44,42,47,49
55,48,49,60
45,43,50,39
40,46,40,40
52,54,46,54
41,49,48,43
50,64,50,44
39,41,51,44
39,39,57,56
39,51,51,47
51,39,46,47
39,39,40,47
52,51,39,47
39,39,41,44
39,42,40,48
53,47,51,53
51,42,52,56
62,41,50,65
40,53,44,46
52,48,60,43
43,39,43,54
57,39,50,64
43,44,42,48
54,45,45,44
41,39,48,41
46,46,44,64
50,42,64,52
45,44,39,55
51,45,46,48
48,58,59,42
50,46,48,50
56,39,39,51
42,49,44,40
47,49,42,44
43,52,52,69
40,47,40,47
43,47,63,43
39,44,59,39
47,61,58,42
52,48,53,48
43,54,50,43
46,43,39,49
53,53,40,42
58,47,39,39
39,41,45,50
40,49,42,39
49,43,44,57
39,41,43,39
39,39,47,40
53,40,43,45
39,39,51,48
39,42,39,40
41,43,42,49
39,53,49,42
51,47,44,46
39,41,62,44
39,44,50,40
47,49,39,43
44,49,44,40
52,50,43,39
45,51,53,52
44,39,51,52
40,51,54,39
44,39,57,42
39,50,40,42
43,52,39,49
46,45,48,41
41,53,51,59
39,45,47,45
59,56,49,56
66,55,53,54
47,41,45,44
42,46,47,39
53,67,45,45
52,46,46,39
44,54,46,41
39,48,39,47
44,55,54,56
39,44,49,41
42,45,45,42
42,42,43,39
49,51,42,70
46,40,52,41
60,48,55,39
46,41,40,45
43,42,43,39
39,46,45,48
46,49,45,53
49,55,39,42
39,43,40,63
42,46,41,46
50,61,43,57
52,56,63,54
52,43,40,46
43,47,47,47
40,42,39,39
39,41,39,53
43,40,49,46
51,51,68,44
39,52,39,47
39,39,39,50
41,40,43,46
48,45,44,44
51,53,39,45
47,52,66,51
59,42,56,39
46,39,41,58
50,40,65,42
50,39,43,39
39,49,45,45
41,53,40,39
49,39,39,50
51,40,40,69
47,46,41,42
57,46,43,43
39,46,42,40
42,52,58,47
45,52,51,40
49,48,48,51
39,56,53,40
39,41,42,39
41,48,61,52
47,55,40,40
40,62,60,39
49,44,49,43
46,47,40,44
39,43,46,42
39,47,39,40
40,48,53,53
39,55,53,40
42,49,45,45
48,41,39,44
39,44,44,44
40,53,39,50
39,39,39,40
39,49,40,53
43,39,43,45
45,39,42,40
49,43,40,39
49,52,39,40
39,42,55,45
40,41,48,41
40,44,39,40
47,47,40,55
39,39,39,43
39,43,40,52
40,40,39,49
43,55,39,45
40,42,55,39
39,47,41,42
39,44,53,43
56,44,46,39
47,44,53,44
40,39,47,42
41,57,44,43
40,39,41,42
46,52,39,39
46,48,48,45
39,42,40,41
43,39,47,45
43,48,46,46
53,39,59,46
42,46,39,40
40,41,40,51
40,39,42,41
44,44,50,40
39,58,46,39
39,39,47,40
44,51,45,41
64,39,39,40
44,49,47,42
44,42,49,40
44,40,40,48
42,52,55,52
39,49,44,40
39,54,56,39
49,43,43,42
71,56,42,39
54,40,61,42
60,39,39,39
43,40,44,43
40,43,45,43
54,39,46,48
54,52,50,44
39,39,42,39
56,44,58,39
40,55,47,39
39,52,44,49
48,49,58,50
44,43,43,40
40,42,44,51
48,39,46,39
39,47,53,39
40,41,50,44
45,51,45,42
55,40,44,43
42,39,47,40
39,39,41,44
46,47,40,41
39,39,45,49
49,40,41,53
48,63,45,39
39,40,50,42
41,39,43,52
39,42,40,40
