Counts-435,Counts-436,Counts-435,Counts-436
293,818,627,1045
309,686,490,1017
301,784,636,1037
306,660,712,1018
364,737,585,1012
252,687,567,943
275,677,684,870
263,611,629,901
255,657,581,779
296,592,646,759
236,526,527,821
283,514,589,768
253,646,544,583
326,597,556,657
316,515,579,672
246,496,621,666
228,541,595,647
242,442,541,612
260,492,644,628
323,403,614,673
244,385,599,679
225,378,594,618
228,312,663,666
339,296,654,658
319,392,629,706
270,365,692,579
239,351,620,730
267,355,632,656
312,329,575,568
265,359,656,632
319,363,678,802
276,382,794,595
325,388,868,621
351,315,858,777
346,418,715,694
328,317,827,660
321,329,951,743
327,401,757,709
398,352,837,800
355,354,951,786
436,357,923,729
362,523,904,735
392,366,965,745
351,504,839,663
423,418,853,735
405,434,785,769
356,369,906,728
430,404,900,754
493,370,837,770
406,463,877,748
414,494,814,786
394,450,762,727
566,425,838,712
438,405,894,794
414,422,731,731
429,381,766,665
364,405,661,692
507,389,778,693
478,470,716,654
477,427,658,603
465,382,608,639
394,446,744,658
403,414,762,628
449,436,636,658
448,425,794,513
447,344,532,628
413,384,542,679
384,450,673,490
443,362,558,578
314,422,563,624
297,395,508,644
333,308,517,696
248,423,446,674
309,408,574,616
331,332,615,710
279,398,563,689
333,421,579,719
329,366,535,781
300,336,558,674
377,472,522,750
355,435,559,645
331,466,532,863
282,333,553,773
340,360,650,772
355,426,517,739
318,415,640,737
289,441,565,709
431,513,621,764
340,415,554,803
295,606,551,808
371,488,541,822
318,584,440,766
330,519,613,732
351,547,534,831
359,513,550,829
345,474,625,719
301,538,657,666
345,482,498,786
427,499,539,735
344,532,370,808
323,523,491,714
318,477,596,712
369,600,486,757
337,443,507,650
249,512,444,631
242,463,451,617
280,374,504,532
255,373,419,573
275,403,489,794
257,497,507,614
257,386,509,534
287,460,541,644
237,416,492,593
262,449,480,607
211,367,477,646
324,326,526,686
277,400,562,614
294,463,462,580
270,344,561,732
289,392,558,608
255,339,565,650
246,414,567,808
266,371,669,729
301,391,603,701
356,412,520,808
321,326,590,654
315,323,545,816
362,511,548,828
379,375,556,752
326,372,592,608
351,421,608,732
393,503,539,618
334,446,559,717
331,423,518,674
372,363,536,590
329,376,663,587
327,459,528,667
378,332,482,605
483,433,506,660
328,370,561,664
295,391,559,659
316,324,618,603
359,354,559,545
283,305,482,598
253,361,503,542
322,356,568,504
258,355,440,721
307,423,479,571
303,361,594,685
353,382,502,583
326,406,559,664
291,414,458,597
248,441,534,688
264,447,530,558
326,382,599,721
302,459,503,564
249,382,465,707
374,425,560,585
273,354,546,683
346,450,542,597
275,395,519,791
256,440,639,782
329,487,440,737
295,364,560,763
314,469,403,822
324,457,436,805
336,477,547,780
340,473,524,826
290,529,535,933
320,513,615,798
348,619,450,927
314,413,553,859
336,532,505,838
371,552,579,892
330,539,526,877
284,671,643,809
318,630,512,987
335,631,503,884
331,772,454,881
380,652,563,897
351,682,464,916
346,706,569,1055
300,557,521,1070
296,754,489,905
393,715,513,967
320,758,532,945
279,764,510,951
318,775,522,855
340,662,476,982
268,635,538,900
356,763,486,911
332,666,509,954
287,664,478,799
320,566,549,713
341,609,523,765
273,525,588,826
348,656,484,733
387,603,496,680
319,569,453,681
290,615,558,729
370,484,530,729
287,534,386,760
264,466,560,757
379,430,525,606
213,415,481,672
364,434,545,664
292,413,660,771
262,482,522,766
314,475,528,791
323,451,484,729
326,438,545,768
285,483,612,751
317,472,544,862
371,452,577,756
350,672,573,881
357,579,606,836
362,535,571,884
399,654,489,946
333,752,563,889
301,722,604,962
394,740,498,1068
327,798,562,960
307,804,509,996
392,779,654,888
438,788,574,977
421,808,519,877
472,744,535,791
302,841,634,1073
324,662,522,1012
298,766,555,854
293,687,516,896
358,807,474,919
323,651,378,937
318,678,493,1015
329,557,457,1112
318,755,456,1033
246,743,450,996
274,725,501,971
260,740,382,915
303,526,476,853
274,738,456,922
236,557,618,987
274,597,549,961
274,675,441,897
227,734,567,1098
245,627,496,1036
250,663,553,861
239,668,594,1050
284,640,650,1104
253,701,544,1040
263,736,695,1017
273,613,562,1021
361,698,729,1183
359,713,653,1042
361,674,742,998
368,703,755,1056
305,693,736,953
505,731,711,1058
444,698,688,909
348,655,790,1052
428,725,736,925
400,673,794,994
443,677,891,1099
485,696,921,1088
516,773,916,975
469,643,815,1178
598,728,806,997
432,778,835,1090
550,656,879,1068
559,734,863,1183
467,872,933,1267
556,728,849,1171
572,888,952,1251
592,810,955,1148
551,699,829,1014
594,841,782,1089
472,777,850,1158
576,808,859,1086
613,911,1011,1147
538,778,945,1207
553,889,844,1079
525,860,822,1129
554,807,976,1096
534,834,919,1067
556,828,804,1240
653,882,1047,1006
691,818,781,994
630,866,909,1146
593,803,999,1194
521,801,967,1026
626,780,881,1098
709,876,839,1002
587,822,965,1050
619,763,793,948
521,764,806,811
543,776,878,894
539,720,832,953
580,706,702,881
563,736,731,820
552,640,722,785
692,649,635,816
475,664,749,719
484,542,609,763
444,534,788,781
418,653,635,822
504,601,607,659
427,554,595,706
434,549,545,579
425,521,569,637
400,500,588,646
404,547,641,569
350,546,505,629
355,484,492,572
304,418,547,597
369,509,521,638
361,430,480,650
360,433,538,652
308,538,540,618
361,448,583,606
407,426,509,624
382,465,546,555
381,490,589,639
354,468,548,705
338,419,551,664
412,507,622,568
372,524,598,565
449,513,612,615
454,452,572,645
383,452,685,695
437,399,551,583
406,424,605,686
390,431,734,639
357,455,681,647
470,371,787,561
380,423,829,685
393,443,783,615
460,449,947,834
424,456,979,673
455,435,1043,696
498,461,1202,745
563,456,1179,800
555,423,1367,771
667,555,1493,954
734,482,1561,811
814,700,1567,1072
1009,593,1781,1024
995,721,1906,1061
1221,668,2027,1207
1238,662,2326,1104
1606,910,2307,1223
1478,841,2421,1333
1632,800,2426,1256
1845,865,2418,1436
1894,1043,2528,1370
1705,983,2471,1328
1835,1102,2551,1370
1910,994,2502,1305
2032,1223,2479,1327
1974,1117,2420,1460
2124,1188,2215,1523
2257,1319,2050,1389
2144,1281,1872,1391
1720,1000,1747,1332
1972,1024,1631,1388
1836,1039,1534,1309
1665,1074,1477,1274
1526,1009,1540,1655
1296,1044,1483,1497
1314,1021,1316,1785
1220,1201,1404,1824
1215,1093,1234,2059
1171,1201,1389,2196
1201,1334,1304,2611
1159,1516,1547,2797
1113,1850,1576,3320
1107,2101,1442,3293
1216,2351,1608,3969
1151,2665,1657,4354
1362,3130,1787,4972
1303,3588,1866,4587
1309,4307,1873,5118
1431,4243,1676,5541
1437,4365,1853,5511
1334,4713,1921,5730
1388,4628,1865,5804
1324,4819,1718,5535
1520,4665,1707,5671
1541,4990,1698,6038
1404,5087,1373,5225
1445,4710,1492,5197
1299,4688,1266,5323
1449,4493,1452,5099
1022,4203,1329,4897
1135,4110,1459,4649
1018,3763,1192,4284
1013,4255,1115,4165
1055,3738,1244,4046
1034,3709,1375,3615
871,3483,1236,3384
1011,3048,1145,3175
935,2904,1265,3120
1064,2786,1370,2693
948,2587,1322,2685
1161,2605,1256,2466
1090,2288,1658,2193
1117,2189,1635,2269
1328,1926,1727,1926
1522,1809,2076,1989
1563,1692,1728,2001
1374,1485,2040,1502
1753,1727,2102,1647
1840,1414,2156,1746
1783,1511,2345,1810
2094,1410,2505,1909
1890,1484,2411,1805
2101,1538,2657,2079
2188,1623,2466,2084
2473,1553,2517,2279
2172,1860,2592,2244
2422,1848,2609,2313
2466,1927,2736,2565
2333,2056,2567,2592
2367,1925,2673,2641
2407,2141,2486,2567
2268,2138,2478,2533
2387,2258,2577,2820
2595,2132,2580,2723
2478,2324,2441,2601
2176,2159,2058,2810
2151,2190,2017,2518
2148,2155,1954,2682
1902,2177,1884,2258
1953,2062,1975,2314
1706,1893,1787,2232
1874,1999,1743,2207
1551,2027,1719,2088
1392,1998,1632,2092
1341,1779,1371,2119
1359,1790,1364,2084
1269,1676,1419,1834
1051,1695,1448,2171
1100,1492,1439,1811
1286,1561,1460,1954
1161,1387,1488,1836
1136,1517,1523,1793
1153,1521,1613,1917
1115,1481,1584,1933
1286,1544,1686,2092
1322,1590,2070,2244
1176,1585,2070,2269
1386,1655,2078,2168
1545,1768,2121,2286
1574,1657,2406,2287
1769,1679,2692,2417
1948,1696,2689,2628
2007,1958,3171,2835
2036,1802,3106,2661
2145,2252,3197,2900
2444,2043,3379,2906
2681,2005,3432,3345
2618,2389,3749,3401
2981,2383,3650,3451
3243,2334,4008,3841
3007,2383,3988,4047
3201,2981,4170,4183
3456,2839,3997,4591
3544,2928,4264,5077
3658,3151,4394,5612
3454,3491,4141,6105
3806,4083,4128,6562
3500,4380,4089,6576
3657,4472,4119,7843
3623,5180,4238,7825
3728,5264,4121,7975
3838,6147,3788,7802
3850,6398,4030,8705
3952,7025,3646,9021
4003,6981,3491,9456
3958,7198,3282,9352
2936,7571,2952,9388
2545,7590,2714,9361
2264,7961,2567,10277
1643,7737,2334,10219
1298,7270,2233,9586
1020,7090,2126,9979
626,5640,2101,9459
