Counts-435,Counts-436,Counts-435,Counts-436
1309,1288,1489,1604
1356,1076,1488,1548
1296,1169,1675,1468
1515,1012,1707,1305
1693,997,1845,1442
1822,995,2140,1348
1843,966,2144,1323
1973,989,2361,1162
2063,1117,2323,1401
2488,930,3038,1488
2616,825,2857,1391
3067,981,3131,1430
3147,1092,3409,1538
3562,935,3737,1407
3638,1126,3722,1392
3909,1045,4297,1466
4063,1182,4307,1427
4456,1133,4926,1421
4833,1106,4944,1518
5135,1101,5535,1497
5330,1319,5802,1626
5602,1221,5787,1672
5801,1244,6327,1616
6174,1200,6765,1886
6841,1379,6879,1746
7471,1548,7630,1671
7208,1348,7533,1837
8003,1555,7850,1716
7858,1634,8462,1809
8450,1690,8698,1817
8712,1736,9061,1871
9242,1600,9267,2004
9682,1624,9759,1956
9395,1659,10075,2118
10046,1568,9829,1823
10202,1776,10001,1910
9958,1540,9440,2175
9974,1845,9609,1856
9513,1779,9622,1893
8960,1551,9491,1956
8923,1543,9742,2036
8361,1479,8683,1806
7747,1624,8759,1991
7959,1458,8610,1762
7261,1438,8441,1852
7312,1228,7720,1594
7032,1492,7166,1616
6389,1292,6768,1642
6224,1204,6793,1579
5752,1178,6208,1721
5632,1329,6252,1717
5425,1276,6192,1654
5077,1189,5375,1593
4637,1149,5490,1528
4811,1197,4924,1482
4312,1167,5028,1552
4410,1246,4875,1528
4062,1109,4493,1572
3778,1204,4203,1422
3099,1230,4049,1454
3025,1126,3779,1486
3073,1025,3582,1492
3105,1291,3359,1498
2524,1177,2886,1444
2372,1207,2716,1432
2149,1503,2614,1421
1903,1368,2735,1528
1813,1381,2209,1310
1671,1248,2184,1691
1738,1428,2010,1534
1720,1344,1822,1522
1614,1329,1872,1529
1538,1192,1803,1550
1472,1331,1687,1559
1345,1384,1695,1516
1267,1224,1687,1517
1386,1271,1560,1491
1252,1495,1583,1600
1319,1219,1582,1699
1379,1060,1498,1527
1511,1329,1586,1364
1258,1297,1643,1488
1290,1261,1231,1494
1311,1218,1550,1435
1247,1108,1750,1432
1382,1148,1467,1472
1655,1111,1456,1507
1407,1270,1633,1541
1694,1074,1772,1496
1919,1175,1915,1363
2242,1237,1939,1446
2018,1172,2122,1523
2146,1330,2248,1537
2437,1281,2535,1480
2679,1119,3008,1476
2983,1353,2815,1596
3120,1213,3417,1750
3485,1306,3630,1420
4070,1438,4187,1373
4189,1446,4613,1679
4676,1365,4800,1655
4845,1549,5099,1708
5223,1532,5407,1522
5738,1770,5620,1770
6049,1454,5772,1817
5865,1517,6163,1819
6272,1400,5763,1717
6337,1494,6568,1879
6280,1412,6540,1764
6298,1710,6569,1926
5725,1625,5967,1709
6194,1643,6307,1754
6221,1300,6506,1788
6104,1336,6187,1645
5656,1310,5756,1535
5842,1328,6106,1591
5404,1278,5853,1668
5418,1274,5728,1644
4780,1236,5103,1430
5082,1153,4783,1514
4547,1065,5108,1518
4237,1291,4773,1449
3896,979,4434,1358
3855,1238,4270,1480
3384,1044,3669,1229
3293,1006,3574,1358
2914,969,3548,1257
2517,938,2908,1223
2218,958,2545,1195
2167,810,2615,1165
1872,848,2154,1000
1742,872,2125,1032
1640,700,1780,957
1189,778,1633,1045
1185,814,1703,1014
1142,687,1463,994
1082,779,1356,972
991,727,1208,1070
910,851,1314,974
937,724,1180,1126
890,709,1168,973
821,728,1248,1047
911,851,1241,1016
848,756,1375,1060
875,648,1182,1041
814,879,1280,1068
773,704,1146,893
830,714,1118,1154
679,812,1152,1122
754,711,1205,1101
803,824,1101,1005
772,692,1245,1082
826,820,1360,1204
762,786,1367,1037
815,903,1144,1053
753,747,1234,1162
964,763,1254,1193
683,863,1146,1257
724,926,1199,1157
727,766,1281,1204
779,958,1285,1168
711,1076,1260,1105
874,959,1026,1179
657,842,1449,1080
746,905,1252,1293
794,895,1320,1203
733,969,1227,1202
833,886,1385,1135
889,930,1279,1255
823,909,1446,1372
821,894,1401,1090
822,929,1372,1222
787,852,1342,1280
886,930,1668,1253
877,873,1482,1098
869,924,1454,1088
944,1001,1496,1211
776,910,1365,1140
979,693,1424,1180
984,710,1350,1209
1025,727,1352,1168
866,837,1401,1172
965,770,1312,927
1041,742,1434,1010
884,836,1310,1006
1011,785,1481,1098
1052,1102,1339,1060
992,1029,1331,1399
1063,1099,1458,1149
1160,1200,1590,1370
1239,1256,1421,1433
1223,1531,1525,1499
1442,1679,1616,1702
1659,1699,1827,1696
1775,1877,1934,2014
1714,2186,2027,2324
1928,2356,2142,2317
2121,2697,2220,2435
2432,2654,2487,2666
2478,2919,2592,2894
2558,2904,2999,2945
2868,3038,3208,3235
3100,3227,3276,3228
3366,3388,3501,3372
3414,3276,3544,3594
3503,3618,3816,3827
3583,3096,3634,3565
3383,3052,3768,3494
3578,3216,3742,3281
3535,3252,3894,3712
3459,3356,3811,3549
3533,3062,3474,3430
3153,3063,3825,3364
3066,3035,3205,3592
2946,3069,3616,3368
3093,2786,3078,3380
2982,2751,3332,2947
2884,3078,2751,3066
2370,2656,2896,2920
2214,2606,2571,2775
2013,2418,2374,2626
2026,2677,2024,2689
1694,2084,1944,2621
1481,2240,1881,2477
1407,2279,1748,2357
1502,2255,1435,2328
1282,2178,1360,2374
1216,2250,1419,2516
1229,2284,1282,2269
1044,2024,1300,2354
1149,2206,1433,2298
1019,1940,1328,2173
1255,1957,1144,2305
1045,2054,1264,2281
1247,2014,1513,2113
1211,2017,1377,2261
1239,2023,1516,2423
1323,1827,1475,2289
1332,2199,1361,2386
1462,2157,1401,2438
1386,2138,1574,2393
1621,2031,1715,2306
1373,2376,1632,2333
1457,2003,1495,2326
1344,2147,1786,2681
1543,2324,1650,2534
1550,2215,1737,2635
1572,2223,1717,2285
1576,2015,1554,2552
1623,2308,1672,2302
1486,2363,1881,2560
1761,2357,1837,2674
1740,2310,2002,2638
1904,2385,1961,2736
2104,2206,2265,2544
2091,2413,2276,2615
2409,2631,2478,2532
2712,2465,2618,2817
2876,2696,3027,2633
3243,2853,3519,2768
3751,3095,3812,2921
4060,2654,4281,3073
4738,2859,4811,3110
5549,3062,5455,2957
6262,2880,5828,3401
6291,3257,6568,3444
7231,3361,6886,3779
8574,3857,8284,3457
8938,3334,8777,4127
9634,3990,9861,4166
10610,4007,10567,4318
10737,4063,11291,4133
11965,3719,11481,4311
12191,4280,12268,4223
13326,3726,12830,4065
14092,4089,13527,4338
14411,4190,13413,4381
14485,4038,13870,4072
14092,3609,14398,4086
13681,3565,14027,4240
13992,3651,13797,3942
13319,3450,13731,3430
12847,3411,13587,3527
12678,2985,12551,3598
11524,2822,11806,3037
10623,2572,11178,3183
10490,2663,10786,3078
9616,2456,10647,2847
9020,2549,10251,2579
8301,2433,8747,2533
7875,2154,7684,2411
6775,1777,7830,2178
6058,1691,6846,2164
5100,1773,5819,2222
4869,1496,4935,1937
4099,1483,4662,1902
3473,1399,3978,1763
2986,1327,3654,1361
2711,1272,2991,1432
2173,1420,2635,1792
1975,1304,2409,1559
1955,1190,1964,1625
1646,1179,2085,1407
1581,1395,1879,1517
1542,1429,1641,1504
1568,1441,1575,1558
1501,1330,1389,1644
1551,1304,1566,1427
1640,1275,1788,1639
1696,1329,1713,1396
1728,1610,1830,1647
1907,1566,2051,1601
2000,1509,2201,1498
