"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",276579,911,272602,535,0.00329381478709519,0.00196256813963214,0.00262819146336366
"R",1095081,10532,1086335,6190,0.00961755340472531,0.00569805814964997,0.00765780577718764
"T",1371660,11443,1358937,6726,0.00834244637884024,0.00494945681808649,0.00664595159846336
