"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",695293,4333,130946,4946,0.00623190511050737,0.0377712950376491,0.0220016000740782
"R",275968,49786,522986,56826,0.180404974489796,0.108656828289859,0.144530901389827
"T",971261,54119,653932,61773,0.0557203470539845,0.0944639503801619,0.0750921487170731
