"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1418434,89558,1424472,89124,0.0631386444487371,0.0625663403703267,0.0628524924095319
"R",5694250,1088049,5659435,1082779,0.19107854414541,0.191322808725606,0.191200676435508
"T",7112684,1177607,7083907,1171903,0.165564363607325,0.165431731387778,0.165498047497551
