"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",1006921,102505,906145,90685,0.10180043916057,0.100077802117763,0.100939120639166
"R",3999957,1254406,3609651,1109762,0.313604871252366,0.307443018729512,0.310523944990939
"T",5006878,1356910,4515796,1200448,0.271009199744831,0.265833089005792,0.268421144375312
