"","H2O.A","D2O.A","H2O.B","D2O.B","A","B","AB"
"L",785391,46804,783606,44820,0.05959324718516,0.0571971118138452,0.0583951794995026
"R",3164901,565409,3110280,541449,0.178649821905962,0.174083683784097,0.176366752845029
"T",3950292,612213,3893886,586269,0.154979176222922,0.150561418593148,0.152770297408035
